,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
94,Newcastle United,Burnley,2,0,20:00,"Jnne, 26-Feb-19",8,5,3,7,2,0,0,0,17,18,1,0,96,79,350,295,5-4-1,4-4-2,"['Dúbravka', '6.62', 'Ritchie', '6.95', 'Lejeune', '6.95', 'Lascelles', '6.80', 'Schär', '7.30', 'Yedlin', '6.50', 'Almirón', '6.76', 'Hayden', '6.96', 'Longstaff', '6.86', 'Pérez', '6.95', 'Rondón', '7.05']","['Heaton', '6.61', 'Taylor', '6.75', 'Mee', '6.86', 'Tarkowski', '7.11', 'Bardsley', '6.66', 'McNeil', '7.03', 'Cork', '6.58', 'Westwood', '6.80', 'Hendrick', '6.27', 'Barnes', '6.75', 'Wood', '6.67']"
95,Southampton,Fulham,2,0,19:45,"Jtan, 27-Feb-19",9,13,5,1,0,0,0,0,19,11,0,1,59,80,326,490,3-5-1-1,4-4-1-1,"['McCarthy', '6.58', 'Vestergaard', '7.07', 'Stephens', '6.52', 'Bednarek', '7.04', 'Bertrand', '6.61', 'Højbjerg', '6.87', 'Romeu', '6.76', 'Ward-Prowse', '6.87', 'Valery', '6.66', 'Armstrong', '6.50', 'Redmond', '6.91']","['Rico', '6.57', 'Bryan', '6.65', 'Marchand', '6.72', 'Nordtveit', '6.29', 'Odoi', '6.62', 'Sessegnon', '6.42', 'Chambers', '6.82', 'Seri', '6.55', 'Cairney', '6.60', 'Babel', '6.86', 'Mitrovic', '7.03']"
96,Arsenal,Bournemouth,5,1,19:45,"Jtan, 27-Feb-19",11,11,4,2,1,0,0,0,16,16,2,3,38,50,617,299,4-2-3-1,4-4-1-1,"['Leno', '6.68', 'Kolasinac', '6.61', 'Koscielny', '6.92', 'Mustafi', '7.05', 'Maitland-Niles', '6.64', 'Xhaka', '7.03', 'Guendouzi', '6.55', 'Aubameyang', '7.10', 'Ramsey', '6.70', 'Mkhitaryan', '6.88', 'Lacazette', '7.17']","['Boruc', '6.72', 'Smith', '6.71', 'Aké', '6.86', 'Mepham', '6.47', 'Clyne', '6.43', 'Fraser', '7.08', 'Surman', '6.33', 'Gosling', '6.70', 'Ibe', '6.33', 'King', '6.96', 'Solanke', '6.50']"
97,Crystal Palace,Manchester United,1,3,20:00,"Jtan, 27-Feb-19",12,8,5,5,0,0,0,0,22,12,0,0,47,60,334,409,4-3-3,4-3-1-2,"['Guaita', '6.74', 'Aanholt', '6.71', 'Dann', '6.74', 'Tomkins', '6.85', 'Ward', '6.74', 'Schlupp', '6.66', 'Milivojevic', '7.19', 'McArthur', '6.80', 'Zaha', '7.21', 'Batshuayi', '6.86', 'Townsend', '6.98']","['Gea', '6.52', 'Shaw', '6.91', 'Lindelöf', '6.68', 'Smalling', '6.79', 'Young', '6.87', 'Fred', '6.49', 'McTominay', '6.48', 'Pogba', '7.31', 'Pereira', '6.26', 'Lukaku', '6.84', 'Sánchez', '6.60']"
98,Chelsea,Tottenham,2,0,20:00,"Jtan, 27-Feb-19",9,7,2,2,0,0,0,0,12,17,4,0,63,63,418,491,4-3-3,3-4-1-2,"['Arrizabalaga', '6.63', 'Emerson', '6.59', 'Luiz', '7.08', 'Rüdiger', '6.78', 'Azpilicueta', '7.01', 'Kovacic', '6.65', 'Jorginho', '6.88', 'Kanté', '6.93', 'Hazard', '7.81', 'Higuaín', '6.89', 'Pedro', '6.97']","['Lloris', '6.96', 'Vertonghen', '6.89', 'Sánchez', '6.83', 'Alderweireld', '6.84', 'Davies', '6.69', 'Winks', '6.55', 'Sissoko', '6.75', 'Trippier', '7.10', 'Eriksen', '7.08', 'Kane', '7.38', 'Heung-Min', '7.10']"
99,Liverpool,Watford,5,0,20:00,"Jtan, 27-Feb-19",13,3,4,2,2,0,0,0,21,9,3,0,63,58,568,343,4-3-3,4-2-2-2,"['Alisson', '6.79', 'Robertson', '7.12', 'Dijk', '7.44', 'Matip', '7.11', 'Alexander-Arnold', '7.36', 'Keïta', '6.74', 'Fabinho', '6.95', 'Wijnaldum', '6.89', 'Mané', '7.43', 'Salah', '7.57', 'Shaqiri', '6.71']","['Foster', '6.69', 'Masina', '6.66', 'Cathcart', '6.66', 'Mariappa', '6.60', 'Janmaat', '6.88', 'Capoue', '7.13', 'Doucouré', '6.76', 'Sema', '6.52', 'Pereyra', '6.66', 'Deeney', '7.11', 'Deulofeu', '6.84']"
100,Manchester City,West Ham,1,0,20:00,"Jtan, 27-Feb-19",15,2,4,0,0,0,1,0,30,7,0,0,43,58,746,199,4-3-3,4-2-3-1,"['Ederson', '6.66', 'Zinchenko', '7.19', 'Otamendi', '6.98', 'Kompany', '6.93', 'Walker', '6.96', 'Silva', '7.26', 'Danilo', '7.01', 'Bruyne', '7.05', 'Sané', '7.26', 'Agüero', '7.53', 'Mahrez', '6.96']","['Fabianski', '7.02', 'Cresswell', '6.68', 'Ogbonna', '6.74', 'Diop', '6.89', 'Zabaleta', '6.74', 'Noble', '6.65', 'Rice', '6.93', 'Anderson', '7.23', 'Snodgrass', '6.78', 'Antonio', '6.92', 'Arnautovic', '6.84']"
101,Tottenham,Arsenal,1,1,12:30,"Jmos, 02-Mac-19",7,5,3,1,0,2,1,1,16,13,1,3,90,79,427,256,3-4-1-2,3-5-2,"['Lloris', '6.96', 'Vertonghen', '6.89', 'Sánchez', '6.83', 'Alderweireld', '6.84', 'Rose', '6.84', 'Winks', '6.55', 'Sissoko', '6.75', 'Aurier', '6.85', 'Eriksen', '7.08', 'Kane', '7.38', 'Heung-Min', '7.10']","['Leno', '6.68', 'Mustafi', '7.05', 'Koscielny', '6.92', 'Papastathopoulos', '6.82', 'Kolasinac', '6.61', 'Xhaka', '7.03', 'Torreira', '6.72', 'Ramsey', '6.70', 'Maitland-Niles', '6.64', 'Aubameyang', '7.10', 'Lacazette', '7.17']"
102,Wolverhampton Wanderers,Cardiff,2,0,15:00,"Jmos, 02-Mac-19",5,5,4,7,4,0,0,0,12,20,1,0,65,60,410,298,3-5-2,4-5-1,"['Ruddy', '7.19', 'Boly', '7.12', 'Coady', '6.45', 'Bennett', '6.77', 'Jonny', '6.85', 'Moutinho', '7.06', 'Neves', '6.86', 'Dendoncker', '6.97', 'Doherty', '7.12', 'Jota', '6.89', 'Jiménez', '7.07']","['Etheridge', '6.72', 'Bennett', '6.77', 'Bamba', '7.15', 'Morrison', '6.96', 'Manga', '6.69', 'Murphy', '6.54', 'Arter', '6.39', 'Gunnarsson', '6.61', 'Camarasa', '6.72', 'Paterson', '6.82', 'Niasse', '6.43']"
103,Bournemouth,Manchester City,0,1,15:00,"Jmos, 02-Mac-19",,,,,,,,,,,,,,,,,4-4-2,4-3-3,"['Boruc', '6.72', 'Daniels', '6.45', 'Aké', '6.86', 'Mepham', '6.47', 'Clyne', '6.43', 'Fraser', '7.08', 'Surman', '6.33', 'Gosling', '6.70', 'Brooks', '6.83', 'Mousset', '6.11', 'King', '6.96']","['Ederson', '6.66', 'Zinchenko', '7.19', 'Otamendi', '6.98', 'Stones', '6.87', 'Walker', '6.96', 'Silva', '7.26', 'Danilo', '7.01', 'Bruyne', '7.05', 'Sterling', '7.61', 'Jesus', '6.64', 'Silva', '7.26']"
104,Brighton,Huddersfield,1,0,15:00,"Jmos, 02-Mac-19",9,6,5,0,0,0,0,0,19,15,0,1,54,70,410,344,4-3-3,4-3-1-2,"['Ryan', '6.41', 'Bernardo', '6.90', 'Duffy', '7.11', 'Dunk', '6.72', 'Montoya', '6.71', 'Bissouma', '6.63', 'Stephens', '6.66', 'Pröpper', '6.65', 'Locadia', '6.27', 'Murray', '6.65', 'March', '6.79']","['Lössl', '6.52', 'Durm', '6.33', 'Kongolo', '6.58', 'Schindler', '6.59', 'Bacuna', '6.49', 'Mooy', '6.73', 'Hogg', '6.60', 'Billing', '7.08', 'Pritchard', '6.51', 'Mounié', '6.69', 'Grant', '6.42']"
105,Burnley,Crystal Palace,1,3,15:00,"Jmos, 02-Mac-19",13,8,5,2,0,0,0,0,40,11,0,1,88,69,337,278,4-4-2,4-3-3,"['Heaton', '6.61', 'Taylor', '6.75', 'Mee', '6.86', 'Tarkowski', '7.11', 'Bardsley', '6.66', 'McNeil', '7.03', 'Cork', '6.58', 'Hendrick', '6.27', 'Gudmundsson', '6.74', 'Barnes', '6.75', 'Wood', '6.67']","['Guaita', '6.74', 'Aanholt', '6.71', 'Tomkins', '6.85', 'Kelly', '6.63', 'Ward', '6.74', 'Kouyaté', '6.61', 'Milivojevic', '7.19', 'McArthur', '6.80', 'Zaha', '7.21', 'Batshuayi', '6.86', 'Townsend', '6.98']"
106,Manchester United,Southampton,3,2,15:00,"Jmos, 02-Mac-19",10,4,5,5,0,0,1,0,23,19,1,0,65,60,452,222,4-2-3-1,3-5-1-1,"['Gea', '6.52', 'Shaw', '6.91', 'Lindelöf', '6.68', 'Smalling', '6.79', 'Young', '6.87', 'Pereira', '6.26', 'McTominay', '6.48', 'Rashford', '6.95', 'Pogba', '7.31', 'Dalot', '6.63', 'Lukaku', '6.84']","['Gunn', '6.36', 'Vestergaard', '7.07', 'Yoshida', '6.85', 'Bednarek', '7.04', 'Bertrand', '6.61', 'Højbjerg', '6.87', 'Romeu', '6.76', 'Ward-Prowse', '6.87', 'Valery', '6.66', 'Armstrong', '6.50', 'Redmond', '6.91']"
107,West Ham,Newcastle United,2,0,17:30,"Jmos, 02-Mac-19",4,15,3,2,2,0,1,0,13,19,2,2,66,50,476,373,4-2-3-1,5-4-1,"['Fabianski', '7.02', 'Cresswell', '6.68', 'Ogbonna', '6.74', 'Diop', '6.89', 'Zabaleta', '6.74', 'Noble', '6.65', 'Rice', '6.93', 'Anderson', '7.23', 'Snodgrass', '6.78', 'Antonio', '6.92', 'Chicharito', '6.59']","['Dúbravka', '6.62', 'Ritchie', '6.95', 'Lejeune', '6.95', 'Lascelles', '6.80', 'Schär', '7.30', 'Yedlin', '6.50', 'Almirón', '6.76', 'Hayden', '6.96', 'Longstaff', '6.86', 'Pérez', '6.95', 'Rondón', '7.05']"
108,Watford,Leicester,2,1,12:00,"Jpl, 03-Mac-19",3,8,3,6,0,0,0,0,12,22,1,3,45,58,330,518,4-2-2-2,4-3-3,"['Foster', '6.69', 'Holebas', '7.00', 'Cathcart', '6.66', 'Mariappa', '6.60', 'Janmaat', '6.88', 'Capoue', '7.13', 'Doucouré', '6.76', 'Sema', '6.52', 'Pereyra', '6.66', 'Deeney', '7.11', 'Deulofeu', '6.84']","['Schmeichel', '6.54', 'Chilwell', '7.04', 'Maguire', '7.01', 'Evans', '6.88', 'Pereira', '7.34', 'Maddison', '7.20', 'Ndidi', '7.21', 'Tielemans', '7.14', 'Barnes', '6.70', 'Vardy', '6.94', 'Gray', '6.51']"
109,Fulham,Chelsea,1,2,14:05,"Jpl, 03-Mac-19",7,18,5,2,0,0,0,0,16,11,2,6,54,55,331,640,3-5-2,4-3-3,"['Rico', '6.57', 'Marchand', '6.72', 'Ream', '6.30', 'Nordtveit', '6.29', 'Bryan', '6.65', 'Anguissa', '6.69', 'Chambers', '6.82', 'Seri', '6.55', 'Christie', '6.61', 'Babel', '6.86', 'Mitrovic', '7.03']","['Arrizabalaga', '6.63', 'Emerson', '6.59', 'Luiz', '7.08', 'Rüdiger', '6.78', 'Azpilicueta', '7.01', 'Barkley', '6.65', 'Jorginho', '6.88', 'Kanté', '6.93', 'Hazard', '7.81', 'Higuaín', '6.89', 'Willian', '7.06']"
110,Everton,Liverpool,0,0,16:15,"Jpl, 03-Mac-19",4,3,3,5,0,2,0,0,20,21,1,4,82,73,268,411,4-2-3-1,4-3-3,"['Pickford', '6.50', 'Digne', '7.36', 'Zouma', '6.78', 'Keane', '7.13', 'Coleman', '6.88', 'Schneiderlin', '6.71', 'Gueye', '7.14', 'Richarlison', '6.89', 'Sigurdsson', '7.16', 'Walcott', '6.51', 'Calvert-Lewin', '6.61']","['Alisson', '6.79', 'Robertson', '7.12', 'Dijk', '7.44', 'Matip', '7.11', 'Alexander-Arnold', '7.36', 'Wijnaldum', '6.89', 'Henderson', '6.67', 'Fabinho', '6.95', 'Mané', '7.43', 'Firmino', '7.20', 'Salah', '7.57']"
111,Cardiff,Watford,1,5,19:45,"Ijm, 22-Feb-19",8,7,7,3,0,2,0,0,12,9,4,3,75,50,238,533,4-4-1-1,4-2-2-2,"['Etheridge', '6.72', 'Bennett', '6.77', 'Bamba', '7.15', 'Manga', '6.69', 'Peltier', '6.54', 'Murphy', '6.54', 'Arter', '6.39', 'Gunnarsson', '6.61', 'Paterson', '6.82', 'Cordova-Reid', '6.41', 'Niasse', '6.43']","['Foster', '6.69', 'Masina', '6.66', 'Cathcart', '6.66', 'Mariappa', '6.60', 'Janmaat', '6.88', 'Capoue', '7.13', 'Doucouré', '6.76', 'Sema', '6.52', 'Pereyra', '6.66', 'Deeney', '7.11', 'Deulofeu', '6.84']"
112,West Ham,Fulham,3,1,19:45,"Ijm, 22-Feb-19",11,8,10,0,0,0,0,0,34,9,3,1,64,60,492,414,4-2-3-1,4-2-3-1,"['Fabianski', '7.02', 'Cresswell', '6.68', 'Ogbonna', '6.74', 'Diop', '6.89', 'Zabaleta', '6.74', 'Noble', '6.65', 'Rice', '6.93', 'Anderson', '7.23', 'Snodgrass', '6.78', 'Antonio', '6.92', 'Arnautovic', '6.84']","['Rico', '6.57', 'Bryan', '6.65', 'Marchand', '6.72', 'Odoi', '6.62', 'Christie', '6.61', 'Seri', '6.55', 'Chambers', '6.82', 'Sessegnon', '6.42', 'Vietto', '6.48', 'Cairney', '6.60', 'Mitrovic', '7.03']"
113,Burnley,Tottenham,2,1,12:30,"Jmos, 23-Feb-19",6,11,4,6,0,0,0,0,23,26,0,3,73,74,145,438,4-4-2,4-3-1-2,"['Heaton', '6.61', 'Taylor', '6.75', 'Mee', '6.86', 'Tarkowski', '7.11', 'Bardsley', '6.66', 'McNeil', '7.03', 'Cork', '6.58', 'Westwood', '6.80', 'Hendrick', '6.27', 'Barnes', '6.75', 'Wood', '6.67']","['Lloris', '6.96', 'Rose', '6.84', 'Vertonghen', '6.89', 'Alderweireld', '6.84', 'Trippier', '7.10', 'Winks', '6.55', 'Dier', '6.74', 'Sissoko', '6.75', 'Eriksen', '7.08', 'Llorente', '6.49', 'Heung-Min', '7.10']"
114,Newcastle United,Huddersfield,2,0,15:00,"Jmos, 23-Feb-19",20,2,7,1,2,0,0,0,32,6,4,1,79,65,474,423,3-5-1-1,4-3-1-2,"['Dúbravka', '6.62', 'Lejeune', '6.95', 'Lascelles', '6.80', 'Schär', '7.30', 'Ritchie', '6.95', 'Hayden', '6.96', 'Longstaff', '6.86', 'Diamé', '6.57', 'Yedlin', '6.50', 'Almirón', '6.76', 'Rondón', '7.05']","['Lössl', '6.52', 'Kongolo', '6.58', 'Schindler', '6.59', 'Zanka', '6.77', 'Smith', '6.24', 'Mooy', '6.73', 'Hogg', '6.60', 'Billing', '7.08', 'Puncheon', '6.30', 'Mounié', '6.69', 'Grant', '6.42']"
115,Bournemouth,Wolverhampton Wanderers,1,1,15:00,"Jmos, 23-Feb-19",4,5,4,4,0,0,2,1,22,21,1,0,51,85,323,388,4-4-1-1,3-5-2,"['Boruc', '6.72', 'Daniels', '6.45', 'Aké', '6.86', 'Cook', '6.96', 'Clyne', '6.43', 'Fraser', '7.08', 'Surman', '6.33', 'Lerma', '6.97', 'Stanislas', '6.40', 'King', '6.96', 'Solanke', '6.50']","['Patrício', '6.45', 'Boly', '7.12', 'Coady', '6.45', 'Bennett', '6.77', 'Jonny', '6.85', 'Moutinho', '7.06', 'Neves', '6.86', 'Dendoncker', '6.97', 'Doherty', '7.12', 'Jota', '6.89', 'Jiménez', '7.07']"
116,Leicester,Crystal Palace,1,4,17:30,"Jmos, 23-Feb-19",20,4,7,1,0,1,0,1,29,6,2,0,52,52,487,244,4-5-1,4-3-3,"['Schmeichel', '6.54', 'Chilwell', '7.04', 'Maguire', '7.01', 'Evans', '6.88', 'Pereira', '7.34', 'Barnes', '6.70', 'Maddison', '7.20', 'Ndidi', '7.21', 'Tielemans', '7.14', 'Gray', '6.51', 'Vardy', '6.94']","['Guaita', '6.74', 'Aanholt', '6.71', 'Sakho', '6.72', 'Tomkins', '6.85', 'Wan-Bissaka', '7.27', 'Kouyaté', '6.61', 'Milivojevic', '7.19', 'McArthur', '6.80', 'Zaha', '7.21', 'Batshuayi', '6.86', 'Townsend', '6.98']"
117,Manchester United,Liverpool,0,0,14:05,"Jpl, 24-Feb-19",4,2,2,5,0,0,0,0,8,26,2,0,63,52,260,524,4-3-1-2,4-3-3,"['Gea', '6.52', 'Shaw', '6.91', 'Lindelöf', '6.68', 'Smalling', '6.79', 'Young', '6.87', 'Herrera', '6.96', 'Matic', '6.76', 'Pogba', '7.31', 'Mata', '6.70', 'Lukaku', '6.84', 'Rashford', '6.95']","['Alisson', '6.79', 'Robertson', '7.12', 'Dijk', '7.44', 'Matip', '7.11', 'Alexander-Arnold', '7.36', 'Milner', '6.91', 'Fabinho', '6.95', 'Wijnaldum', '6.89', 'Mané', '7.43', 'Firmino', '7.20', 'Salah', '7.57']"
118,Arsenal,Southampton,2,0,14:05,"Jpl, 24-Feb-19",10,6,2,4,0,0,0,0,20,21,0,1,70,53,519,296,4-3-1-2,3-5-2,"['Leno', '6.68', 'Kolasinac', '6.61', 'Mustafi', '7.05', 'Papastathopoulos', '6.82', 'Maitland-Niles', '6.64', 'Guendouzi', '6.55', 'Torreira', '6.72', 'Xhaka', '7.03', 'Ramsey', '6.70', 'Aubameyang', '7.10', 'Lacazette', '7.17']","['McCarthy', '6.58', 'Vestergaard', '7.07', 'Stephens', '6.52', 'Bednarek', '7.04', 'Bertrand', '6.61', 'Højbjerg', '6.87', 'Romeu', '6.76', 'Ward-Prowse', '6.87', 'Valery', '6.66', 'Redmond', '6.91', 'Long', '6.50']"
119,Wolverhampton Wanderers,Newcastle United,1,1,20:00,"Jtat, 11-Feb-19",16,8,6,1,0,0,0,0,30,12,0,1,72,84,555,351,3-5-2,5-4-1,"['Patrício', '6.45', 'Boly', '7.12', 'Coady', '6.45', 'Bennett', '6.77', 'Jonny', '6.85', 'Moutinho', '7.06', 'Neves', '6.86', 'Dendoncker', '6.97', 'Doherty', '7.12', 'Traoré', '6.59', 'Jiménez', '7.07']","['Dúbravka', '6.62', 'Ritchie', '6.95', 'Lejeune', '6.95', 'Lascelles', '6.80', 'Schär', '7.30', 'Yedlin', '6.50', 'Atsu', '6.44', 'Hayden', '6.96', 'Longstaff', '6.86', 'Pérez', '6.95', 'Rondón', '7.05']"
120,West Ham,Liverpool,1,1,20:00,"Jtat, 04-Feb-19",4,8,8,3,1,0,0,0,11,18,0,3,70,56,180,638,4-2-3-1,4-3-3,"['Fabianski', '7.02', 'Cresswell', '6.68', 'Ogbonna', '6.74', 'Diop', '6.89', 'Zabaleta', '6.74', 'Noble', '6.65', 'Rice', '6.93', 'Anderson', '7.23', 'Nasri', '6.53', 'Snodgrass', '6.78', 'Carroll', '6.33']","['Alisson', '6.79', 'Robertson', '7.12', 'Dijk', '7.44', 'Matip', '7.11', 'Milner', '6.91', 'Keïta', '6.74', 'Fabinho', '6.95', 'Wijnaldum', '6.89', 'Mané', '7.43', 'Firmino', '7.20', 'Salah', '7.57']"
121,Everton,Manchester City,0,2,19:45,"Jtan, 06-Feb-19",1,12,3,3,0,0,0,0,18,10,0,2,71,63,267,492,4-2-3-1,4-3-3,"['Pickford', '6.50', 'Digne', '7.36', 'Zouma', '6.78', 'Keane', '7.13', 'Coleman', '6.88', 'Gomes', '6.65', 'Gueye', '7.14', 'Richarlison', '6.89', 'Sigurdsson', '7.16', 'Bernard', '6.60', 'Calvert-Lewin', '6.61']","['Ederson', '6.66', 'Delph', '6.82', 'Laporte', '7.05', 'Stones', '6.87', 'Danilo', '7.01', 'Silva', '7.26', 'Fernandinho', '7.31', 'Silva', '7.26', 'Sané', '7.26', 'Agüero', '7.53', 'Mahrez', '6.96']"
122,Fulham,Manchester United,0,3,12:30,"Jmos, 09-Feb-19",9,11,5,2,1,1,0,1,22,19,1,1,70,70,439,419,4-2-3-1,4-3-3,"['Rico', '6.57', 'Bryan', '6.65', 'Marchand', '6.72', 'Odoi', '6.62', 'Christie', '6.61', 'Seri', '6.55', 'Chambers', '6.82', 'Vietto', '6.48', 'Babel', '6.86', 'Cairney', '6.60', 'Mitrovic', '7.03']","['Gea', '6.52', 'Shaw', '6.91', 'Bailly', '6.37', 'Smalling', '6.79', 'Dalot', '6.63', 'Herrera', '6.96', 'Matic', '6.76', 'Pogba', '7.31', 'Martial', '6.90', 'Lukaku', '6.84', 'Mata', '6.70']"
123,Crystal Palace,West Ham,1,1,15:00,"Jmos, 09-Feb-19",16,3,9,1,0,1,0,1,29,18,5,3,49,69,440,300,4-3-3,4-2-3-1,"['Guaita', '6.74', 'Aanholt', '6.71', 'Sakho', '6.72', 'Tomkins', '6.85', 'Wan-Bissaka', '7.27', 'Meyer', '6.49', 'Milivojevic', '7.19', 'McArthur', '6.80', 'Zaha', '7.21', 'Benteke', '6.66', 'Townsend', '6.98']","['Fabianski', '7.02', 'Cresswell', '6.68', 'Ogbonna', '6.74', 'Diop', '6.89', 'Fredericks', '6.76', 'Noble', '6.65', 'Rice', '6.93', 'Anderson', '7.23', 'Snodgrass', '6.78', 'Antonio', '6.92', 'Arnautovic', '6.84']"
124,Watford,Everton,1,0,15:00,"Jmos, 09-Feb-19",4,5,3,4,0,0,0,0,19,16,0,1,79,56,249,375,4-2-2-2,4-2-3-1,"['Foster', '6.69', 'Holebas', '7.00', 'Cathcart', '6.66', 'Mariappa', '6.60', 'Janmaat', '6.88', 'Capoue', '7.13', 'Cleverley', '6.35', 'Sema', '6.52', 'Hughes', '6.72', 'Deeney', '7.11', 'Deulofeu', '6.84']","['Pickford', '6.50', 'Digne', '7.36', 'Zouma', '6.78', 'Keane', '7.13', 'Coleman', '6.88', 'Gomes', '6.65', 'Gueye', '7.14', 'Richarlison', '6.89', 'Sigurdsson', '7.16', 'Bernard', '6.60', 'Calvert-Lewin', '6.61']"
125,Huddersfield,Arsenal,1,2,15:00,"Jmos, 09-Feb-19",11,8,4,0,1,1,0,0,25,6,0,0,60,70,425,347,4-3-3,4-3-1-2,"['Lössl', '6.52', 'Kongolo', '6.58', 'Schindler', '6.59', 'Zanka', '6.77', 'Smith', '6.24', 'Mooy', '6.73', 'Bacuna', '6.49', 'Billing', '7.08', 'Diakhaby', '6.08', 'Mounié', '6.69', 'Kachunga', '6.14']","['Leno', '6.68', 'Monreal', '6.97', 'Mustafi', '7.05', 'Koscielny', '6.92', 'Lichtsteiner', '6.27', 'Guendouzi', '6.55', 'Torreira', '6.72', 'Suárez', '6.16', 'Ramsey', '6.70', 'Aubameyang', '7.10', 'Lacazette', '7.17']"
126,Liverpool,Bournemouth,3,0,15:00,"Jmos, 09-Feb-19",15,9,4,3,1,0,0,0,17,14,4,1,46,48,661,321,4-3-3,4-4-1-1,"['Alisson', '6.79', 'Robertson', '7.12', 'Dijk', '7.44', 'Matip', '7.11', 'Alexander-Arnold', '7.36', 'Milner', '6.91', 'Henderson', '6.67', 'Wijnaldum', '6.89', 'Mané', '7.43', 'Firmino', '7.20', 'Salah', '7.57']","['Boruc', '6.72', 'Daniels', '6.45', 'Aké', '6.86', 'Cook', '6.96', 'Smith', '6.71', 'Fraser', '7.08', 'Surman', '6.33', 'Lerma', '6.97', 'Stanislas', '6.40', 'King', '6.96', 'Solanke', '6.50']"
127,Southampton,Cardiff,1,2,15:00,"Jmos, 09-Feb-19",9,3,5,3,0,0,0,0,20,14,1,2,51,73,493,196,3-5-2,4-4-1-1,"['McCarthy', '6.58', 'Vestergaard', '7.07', 'Stephens', '6.52', 'Bednarek', '7.04', 'Targett', '6.89', 'Armstrong', '6.50', 'Romeu', '6.76', 'Ward-Prowse', '6.87', 'Valery', '6.66', 'Redmond', '6.91', 'Long', '6.50']","['Etheridge', '6.72', 'Bennett', '6.77', 'Bamba', '7.15', 'Manga', '6.69', 'Peltier', '6.54', 'Murphy', '6.54', 'Ralls', '6.45', 'Gunnarsson', '6.61', 'Paterson', '6.82', 'Cordova-Reid', '6.41', 'Niasse', '6.43']"
128,Brighton,Burnley,1,3,17:30,"Jmos, 09-Feb-19",8,6,8,2,0,0,0,1,41,8,0,2,77,77,446,175,4-3-3,4-4-2,"['Ryan', '6.41', 'Bong', '6.31', 'Duffy', '7.11', 'Dunk', '6.72', 'Montoya', '6.71', 'Bissouma', '6.63', 'Pröpper', '6.65', 'Groß', '6.68', 'Locadia', '6.27', 'Murray', '6.65', 'March', '6.79']","['Heaton', '6.61', 'Taylor', '6.75', 'Mee', '6.86', 'Tarkowski', '7.11', 'Bardsley', '6.66', 'McNeil', '7.03', 'Cork', '6.58', 'Westwood', '6.80', 'Hendrick', '6.27', 'Barnes', '6.75', 'Wood', '6.67']"
129,Tottenham,Leicester,3,1,13:30,"Jpl, 10-Feb-19",9,13,2,6,1,0,0,1,16,23,0,5,63,64,448,373,4-2-3-1,4-2-3-1,"['Lloris', '6.96', 'Rose', '6.84', 'Vertonghen', '6.89', 'Alderweireld', '6.84', 'Trippier', '7.10', 'Winks', '6.55', 'Sissoko', '6.75', 'Moura', '6.96', 'Eriksen', '7.08', 'Lamela', '6.77', 'Heung-Min', '7.10']","['Schmeichel', '6.54', 'Chilwell', '7.04', 'Maguire', '7.01', 'Morgan', '6.87', 'Pereira', '7.34', 'Ndidi', '7.21', 'Mendy', '6.37', 'Barnes', '6.70', 'Tielemans', '7.14', 'Maddison', '7.20', 'Vardy', '6.94']"
130,Manchester City,Chelsea,6,0,16:00,"Jpl, 10-Feb-19",10,11,4,1,0,0,1,0,7,10,1,3,50,33,639,505,4-3-3,4-3-3,"['Ederson', '6.66', 'Laporte', '7.05', 'Otamendi', '6.98', 'Stones', '6.87', 'Walker', '6.96', 'Silva', '7.26', 'Fernandinho', '7.31', 'Bruyne', '7.05', 'Sané', '7.26', 'Agüero', '7.53', 'Sterling', '7.61']","['Arrizabalaga', '6.63', 'Alonso', '7.18', 'Luiz', '7.08', 'Rüdiger', '6.78', 'Azpilicueta', '7.01', 'Barkley', '6.65', 'Jorginho', '6.88', 'Kanté', '6.93', 'Hazard', '7.81', 'Higuaín', '6.89', 'Willian', '7.06']"
131,Fulham,Brighton,4,2,19:45,"Jnne, 29-Jan-19",19,9,4,5,1,1,0,0,33,22,1,0,70,68,556,317,3-4-3,4-4-1-1,"['Bettinelli', '6.45', 'Marchand', '6.72', 'Ream', '6.30', 'Odoi', '6.62', 'Bryan', '6.65', 'Seri', '6.55', 'Chambers', '6.82', 'Christie', '6.61', 'Babel', '6.86', 'Mitrovic', '7.03', 'Schürrle', '6.59']","['Ryan', '6.41', 'Bong', '6.31', 'Duffy', '7.11', 'Dunk', '6.72', 'Montoya', '6.71', 'Locadia', '6.27', 'Pröpper', '6.65', 'Stephens', '6.66', 'March', '6.79', 'Groß', '6.68', 'Murray', '6.65']"
