,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
94,Stoke,West Bromwich Albion,1,1,20:00,"Jtat, 28-Feb-11",2,16,6,3,0,0,0,0,12,12,1,2,84,68,212,367,2004-04-02,2004-04-02,"['Sørensen', '6.60', 'Collins', '6.69', 'Shawcross', '6.85', 'Higginbotham', '6.70', 'Huth', '7.15', 'Etherington', '6.92', 'Whelan', '6.49', 'Whitehead', '6.61', 'Pennant', '7.11', 'Jones', '7.23', 'Carew', '6.49']","['Carson', '6.31', 'Shorey', '6.50', 'Olsson', '6.84', 'Scharner', '6.93', 'Jara', '6.66', 'Brunt', '7.23', 'Mulumbu', '7.16', 'Dorrans', '6.60', 'Thomas', '6.88', 'Fortuné', '6.30', 'Odemwingie', '7.21']"
95,Chelsea,Manchester United,2,1,19:45,"Jnne, 01-Mac-11",10,9,9,1,1,0,1,0,32,19,3,6,50,78,315,387,2004-03-03,2004-04-02,"['Cech', '6.85', 'Cole', '6.95', 'Terry', '7.31', 'Luiz', '7.17', 'Ivanovic', '7.24', 'Lampard', '7.37', 'Mikel', '7.07', 'Essien', '7.24', 'Malouda', '7.44', 'Torres', '6.53', 'Anelka', '7.10']","['Sar', '6.66', 'Evra', '7.1', 'Smalling', '7.02', 'Vidic', '7.51', 'Rafael', '7.24', 'Giggs', '7.18', 'Fletcher', '6.92', 'Carrick', '6.84', 'Nani', '7.71', 'Berbatov', '7.32', 'Rooney', '7.38']"
96,Birmingham,West Bromwich Albion,1,3,12:45,"Jmos, 05-Mac-11",8,9,4,1,0,0,0,0,34,16,0,5,80,72,366,387,2004-04-02,2004-04-02,"['Foster', '6.94', 'Ridgewell', '6.66', 'Jiranek', '6.58', 'Johnson', '7.08', 'Carr', '6.56', 'Larsson', '6.94', 'Bowyer', '6.47', 'Parnaby', '6.66', 'Bentley', '6.68', 'Martins', '6.12', 'Zigic', '6.68']","['Carson', '6.31', 'Shorey', '6.50', 'Olsson', '6.84', 'Scharner', '6.93', 'Jara', '6.66', 'Brunt', '7.23', 'Mulumbu', '7.16', 'Dorrans', '6.60', 'Thomas', '6.88', 'Fortuné', '6.30', 'Odemwingie', '7.21']"
97,Bolton,Aston Villa,3,2,15:00,"Jmos, 05-Mac-11",9,8,8,3,0,1,0,1,34,24,4,5,65,61,293,268,2004-04-02,2004-04-02,"['Jääskeläinen', '6.76', 'Robinson', '6.78', 'Cahill', '7.30', 'Wheater', '7.25', 'Steinsson', '6.96', 'Taylor', '6.64', 'Holden', '7.43', 'Muamba', '6.61', 'Elmander', '7.18', 'Sturridge', '7.12', 'Davies', '7.31']","['Friedel', '6.50', 'Warnock', '6.83', 'Collins', '7.04', 'Dunne', '7.02', 'Walker', '7.27', 'Downing', '7.18', 'Young', '7.11', 'Petrov', '7.02', 'Albrighton', '7.03', 'Agbonlahor', '6.50', 'Bent', '7.07']"
98,Arsenal,Sunderland,0,0,15:00,"Jmos, 05-Mac-11",10,3,4,4,0,1,0,0,28,14,15,1,28,75,543,278,4-2-3-1,2004-05-01,"['Szczesny', '6.80', 'Clichy', '7.34', 'Koscielny', '7.04', 'Djourou', '6.97', 'Sagna', '7.16', 'Wilshere', '7.05', 'Diaby', '7.08', 'Arshavin', '7.06', 'Nasri', '7.31', 'Bendtner', '6.47', 'Chamakh', '6.91']","['Mignolet', '6.72', 'Bardsley', '7.07', 'Bramble', '7.04', 'Ferdinand', '6.90', 'Onuoha', '6.91', 'Sessegnon', '6.85', 'Henderson', '7.05', 'Muntari', '6.96', 'Richardson', '6.85', 'Mohamady', '6.85', 'Gyan', '6.86']"
99,Fulham,Blackburn,3,2,15:00,"Jmos, 05-Mac-11",13,8,6,5,0,2,1,0,28,29,6,1,73,57,300,243,2004-04-02,2004-04-02,"['Schwarzer', '6.79', 'Salcido', '6.91', 'Hughes', '7.08', 'Hangeland', '7.39', 'Baird', '7.07', 'Duff', '6.81', 'Etuhu', '6.84', 'Murphy', '7.08', 'Dempsey', '7.09', 'Dembélé', '7.12', 'Johnson', '6.44']","['Robinson', '6.75', 'Givet', '6.78', 'Samba', '7.33', 'Olsson', '6.75', 'Salgado', '6.88', 'Pedersen', '6.93', 'Dunn', '6.5', 'Jones', '6.94', 'Hoilett', '7.02', 'Diouf', '6.55', 'Kalinic', '6.40']"
100,West Ham,Stoke,3,0,15:00,"Jmos, 05-Mac-11",13,8,9,1,1,0,0,0,18,22,3,1,84,81,400,278,2004-04-02,2004-04-02,"['Green', '6.74', 'Bridge', '6.70', 'Gabbidon', '6.81', 'Tomkins', '7.34', 'Jacobsen', '6.45', 'Hitzlsperger', '7.27', 'Parker', '7.27', 'Noble', '6.95', ""O'Neil"", '6.87', 'Obinna', '6.96', 'Ba', '7.10']","['Sørensen', '6.60', 'Collins', '6.69', 'Shawcross', '6.85', 'Higginbotham', '6.70', 'Huth', '7.15', 'Etherington', '6.92', 'Whelan', '6.49', 'Whitehead', '6.61', 'Pennant', '7.11', 'Jones', '7.23', 'Carew', '6.49']"
101,Newcastle United,Everton,1,2,15:00,"Jmos, 05-Mac-11",5,8,7,6,1,4,0,0,35,20,3,0,69,56,349,230,2004-04-02,4-4-1-1,"['Harper', '6.66', 'Enrique', '6.97', 'Williamson', '7.04', 'Coloccini', '6.81', 'Simpson', '6.59', 'Gutiérrez', '6.93', 'Tioté', '7.16', 'Nolan', '6.93', 'Ireland', '6.1', 'Best', '7.09', 'Løvenkrands', '6.57']","['Howard', '6.60', 'Baines', '7.20', 'Distin', '7.15', 'Jagielka', '7.11', 'Neville', '6.62', 'Bilyaletdinov', '6.40', 'Osman', '7.12', 'Rodwell', '6.37', 'Coleman', '6.74', 'Arteta', '7.26', 'Beckford', '6.46']"
102,Manchester City,Wigan,1,0,17:30,"Jmos, 05-Mac-11",7,8,1,4,0,1,0,0,18,23,1,3,41,63,436,402,2004-03-03,2004-03-03,"['Hart', '6.92', 'Kolarov', '6.89', 'Boateng', '6.91', 'Kompany', '7.42', 'Richards', '6.97', 'Barry', '7.06', 'Jong', '7.05', 'Touré', '7.17', 'Tevez', '7.59', 'Dzeko', '6.62', 'Silva', '7.15']","['Habsi', '6.82', 'Figueroa', '6.82', 'Alcaraz', '7.42', 'Caldwell', '6.72', 'Gohouri', '7.16', 'McCarthy', '6.91', 'Watson', '7.03', 'Diamé', '6.95', 'Moses', '6.58', 'Rodallega', '6.62', ""N'Zogbia"", '7.17']"
103,Liverpool,Manchester United,3,1,13:30,"Jpl, 06-Mac-11",11,7,5,6,0,0,0,0,19,28,4,1,45,76,333,442,3-4-2-1,2004-04-02,"['Reina', '6.70', 'Carragher', '6.70', 'Skrtel', '6.83', 'Agger', '6.87', 'Aurélio', '6.52', 'Gerrard', '7.52', 'Leiva', '7.21', 'Johnson', '7.23', 'Kuyt', '7.29', 'Meireles', '7.31', 'Suárez', '7.63']","['Sar', '6.66', 'Evra', '7.1', 'Smalling', '7.02', 'Evans', '6.90', 'Rafael', '7.24', 'Giggs', '7.18', 'Fletcher', '6.92', 'Carrick', '6.84', 'Nani', '7.71', 'Chicharito', '6.68', 'Rooney', '7.38']"
104,Wolverhampton Wanderers,Tottenham,3,3,16:00,"Jpl, 06-Mac-11",14,18,3,2,0,0,1,0,30,14,3,5,71,65,382,347,4-4-1-1,2004-04-02,"['Hennessey', '6.63', 'Elokobi', '6.80', 'Stearman', '6.66', 'Berra', '6.81', 'Zubar', '7.00', 'Jarvis', '6.67', 'Milijas', '6.88', 'Henry', '6.59', 'Hammill', '6.44', ""O'Hara"", '7.04', 'Doyle', '6.80']","['Gomes', '7.01', 'Assou-Ekotto', '7.22', 'Gallas', '6.88', 'Dawson', '7.38', 'Hutton', '7.00', 'Modric', '7.34', 'Sandro', '6.89', 'Palacios', '6.52', 'Lennon', '6.84', 'Defoe', '6.68', 'Crouch', '6.83']"
105,Blackpool,Tottenham,3,1,20:00,"Jnne, 22-Feb-11",6,21,3,5,0,0,1,0,10,26,0,4,78,72,257,453,2004-03-03,2004-04-02,"['Kingson', '6.56', 'Sylvestre', '6.63', 'Evatt', '7.00', 'Cathcart', '6.74', 'Eardley', '6.75', 'Grandin', '6.47', 'Vaughan', '7.16', 'Adam', '7.48', 'Varney', '6.67', 'Campbell', '6.70', 'Taylor-Fletcher', '6.87']","['Gomes', '7.01', 'Assou-Ekotto', '7.22', 'Gallas', '6.88', 'Dawson', '7.38', 'Hutton', '7.00', 'Modric', '7.34', 'Sandro', '6.89', 'Palacios', '6.52', 'Lennon', '6.84', 'Defoe', '6.68', 'Crouch', '6.83']"
106,Arsenal,Stoke,1,0,19:45,"Jtan, 23-Feb-11",6,4,3,4,1,0,0,0,12,13,14,0,50,64,607,223,4-2-3-1,2004-04-02,"['Szczesny', '6.80', 'Clichy', '7.34', 'Koscielny', '7.04', 'Djourou', '6.97', 'Sagna', '7.16', 'Wilshere', '7.05', 'Song', '7.38', 'Arshavin', '7.06', 'Fàbregas', '7.55', 'Nasri', '7.31', 'Persie', '7.56']","['Sørensen', '6.60', 'Collins', '6.69', 'Shawcross', '6.85', 'Higginbotham', '6.70', 'Huth', '7.15', 'Etherington', '6.92', 'Whelan', '6.49', 'Whitehead', '6.61', 'Pennant', '7.11', 'Jones', '7.23', 'Carew', '6.49']"
107,Wolverhampton Wanderers,Blackpool,4,0,15:00,"Jmos, 26-Feb-11",13,4,4,2,1,0,0,0,41,11,6,1,63,73,459,319,4-4-1-1,2004-03-03,"['Hennessey', '6.63', 'Elokobi', '6.80', 'Stearman', '6.66', 'Berra', '6.81', 'Zubar', '7.00', 'Jarvis', '6.67', 'Milijas', '6.88', 'Henry', '6.59', 'Hammill', '6.44', ""O'Hara"", '7.04', 'Doyle', '6.80']","['Kingson', '6.56', 'Baptiste', '6.78', 'Evatt', '7.00', 'Cathcart', '6.74', 'Eardley', '6.75', 'Grandin', '6.47', 'Vaughan', '7.16', 'Sylvestre', '6.63', 'Varney', '6.67', 'Campbell', '6.70', 'Taylor-Fletcher', '6.87']"
108,Wigan,Manchester United,0,4,15:00,"Jmos, 26-Feb-11",8,14,2,3,1,1,0,0,30,18,4,6,54,59,340,380,2004-03-03,2004-03-03,"['Habsi', '6.82', 'Figueroa', '6.82', 'Alcaraz', '7.42', 'Caldwell', '6.72', 'Gohouri', '7.16', 'McCarthy', '6.91', 'Watson', '7.03', 'Diamé', '6.95', ""N'Zogbia"", '7.17', 'Moses', '6.58', 'Rodallega', '6.62']","['Sar', '6.66', 'Evra', '7.1', 'Smalling', '7.02', 'Vidic', '7.51', 'Rafael', '7.24', 'Scholes', '6.78', 'Fletcher', '6.92', 'Carrick', '6.84', 'Nani', '7.71', 'Berbatov', '7.32', 'Rooney', '7.38']"
109,Aston Villa,Blackburn,4,1,15:00,"Jmos, 26-Feb-11",15,4,4,1,2,0,1,0,26,12,4,0,47,61,526,344,2004-04-02,2004-04-02,"['Friedel', '6.50', 'Warnock', '6.83', 'Collins', '7.04', 'Dunne', '7.02', 'Walker', '7.27', 'Downing', '7.18', 'Young', '7.11', 'Petrov', '7.02', 'Albrighton', '7.03', 'Agbonlahor', '6.50', 'Bent', '7.07']","['Robinson', '6.75', 'Givet', '6.78', 'Samba', '7.33', 'Nelsen', '7.14', 'Salgado', '6.88', 'Pedersen', '6.93', 'Dunn', '6.5', 'Jones', '6.94', 'Hoilett', '7.02', 'Diouf', '6.55', 'Kalinic', '6.40']"
110,Everton,Sunderland,2,0,15:00,"Jmos, 26-Feb-11",13,13,4,1,0,0,0,0,18,10,4,6,64,72,324,383,4-4-1-1,2004-05-01,"['Howard', '6.60', 'Baines', '7.20', 'Distin', '7.15', 'Jagielka', '7.11', 'Neville', '6.62', 'Bilyaletdinov', '6.40', 'Osman', '7.12', 'Fellaini', '7.10', 'Coleman', '6.74', 'Arteta', '7.26', 'Beckford', '6.46']","['Gordon', '6.69', 'Bardsley', '7.07', 'Bramble', '7.04', 'Ferdinand', '6.90', 'Onuoha', '6.91', 'Sessegnon', '6.85', 'Henderson', '7.05', 'Muntari', '6.96', 'Richardson', '6.85', 'Mohamady', '6.85', 'Gyan', '6.86']"
111,Newcastle United,Bolton,1,1,15:00,"Jmos, 26-Feb-11",10,15,3,4,0,1,0,0,22,25,2,4,66,55,261,341,2004-04-02,2004-04-02,"['Harper', '6.66', 'Enrique', '6.97', 'Williamson', '7.04', 'Coloccini', '6.81', 'Simpson', '6.59', 'Gutiérrez', '6.93', 'Tioté', '7.16', 'Nolan', '6.93', 'Barton', '7.35', 'Best', '7.09', 'Løvenkrands', '6.57']","['Jääskeläinen', '6.76', 'Robinson', '6.78', 'Cahill', '7.30', 'Wheater', '7.25', 'Steinsson', '6.96', 'Taylor', '6.64', 'Holden', '7.43', 'Muamba', '6.61', 'Chung-Yong', '6.93', 'Elmander', '7.18', 'Davies', '7.31']"
112,West Ham,Liverpool,3,1,13:30,"Jpl, 27-Feb-11",16,14,4,2,0,1,0,0,25,31,2,2,71,63,303,455,2004-04-02,3-4-2-1,"['Green', '6.74', 'Bridge', '6.70', 'Gabbidon', '6.81', 'Tomkins', '7.34', 'Jacobsen', '6.45', 'Obinna', '6.96', 'Parker', '7.27', 'Noble', '6.95', ""O'Neil"", '6.87', 'Piquionne', '6.90', 'Ba', '7.10']","['Reina', '6.70', 'Carragher', '6.70', 'Skrtel', '6.83', 'Agger', '6.87', 'Johnson', '7.23', 'Gerrard', '7.52', 'Leiva', '7.21', 'Kelly', '7.04', 'Kuyt', '7.29', 'Meireles', '7.31', 'Suárez', '7.63']"
113,Manchester City,Fulham,1,1,15:00,"Jpl, 27-Feb-11",9,8,5,3,0,0,0,0,24,22,3,2,58,79,387,353,2004-03-03,2004-04-02,"['Hart', '6.92', 'Kolarov', '6.89', 'Touré', '7.10', 'Kompany', '7.42', 'Boateng', '6.91', 'Barry', '7.06', 'Jong', '7.05', 'Touré', '7.17', 'Tevez', '7.59', 'Dzeko', '6.62', 'Silva', '7.15']","['Schwarzer', '6.79', 'Salcido', '6.91', 'Hughes', '7.08', 'Hangeland', '7.39', 'Baird', '7.07', 'Duff', '6.81', 'Sidwell', '7.24', 'Murphy', '7.08', 'Dempsey', '7.09', 'Dembélé', '7.12', 'Johnson', '6.44']"
114,Fulham,Chelsea,0,0,20:00,"Jtat, 14-Feb-11",10,22,2,3,0,0,1,0,20,32,2,6,67,63,283,524,2004-04-02,2004-03-03,"['Schwarzer', '6.79', 'Salcido', '6.91', 'Hughes', '7.08', 'Hangeland', '7.39', 'Baird', '7.07', 'Duff', '6.81', 'Sidwell', '7.24', 'Murphy', '7.08', 'Dempsey', '7.09', 'Dembélé', '7.12', 'Johnson', '6.44']","['Cech', '6.85', 'Cole', '6.95', 'Terry', '7.31', 'Luiz', '7.17', 'Ivanovic', '7.24', 'Lampard', '7.37', 'Ramires', '7.06', 'Essien', '7.24', 'Malouda', '7.44', 'Torres', '6.53', 'Anelka', '7.10']"
115,Birmingham,Newcastle United,0,2,19:45,"Jnne, 15-Feb-11",9,10,2,1,1,0,0,0,28,18,0,1,100,78,285,265,2004-04-02,2004-04-02,"['Foster', '6.94', 'Murphy', '6.32', 'Ridgewell', '6.66', 'Johnson', '7.08', 'Carr', '6.56', 'Larsson', '6.94', 'Gardner', '7', 'Ferguson', '6.69', 'Bentley', '6.68', 'Martins', '6.12', 'Zigic', '6.68']","['Harper', '6.66', 'Enrique', '6.97', 'Williamson', '7.04', 'Coloccini', '6.81', 'Simpson', '6.59', 'Gutiérrez', '6.93', 'Tioté', '7.16', 'Nolan', '6.93', 'Barton', '7.35', 'Best', '7.09', 'Løvenkrands', '6.57']"
116,West Bromwich Albion,Wolverhampton Wanderers,1,1,12:00,"Jpl, 20-Feb-11",14,5,5,1,0,0,0,0,36,19,3,1,69,73,300,401,2004-04-02,4-4-1-1,"['Carson', '6.31', 'Shorey', '6.50', 'Olsson', '6.84', 'Scharner', '6.93', 'Jara', '6.66', 'Brunt', '7.23', 'Mulumbu', '7.16', 'Dorrans', '6.60', 'Thomas', '6.88', 'Fortuné', '6.30', 'Odemwingie', '7.21']","['Hennessey', '6.63', 'Elokobi', '6.80', 'Stearman', '6.66', 'Berra', '6.81', 'Zubar', '7.00', 'Jarvis', '6.67', 'Milijas', '6.88', 'Henry', '6.59', 'Hammill', '6.44', ""O'Hara"", '7.04', 'Doyle', '6.80']"
117,Manchester United,Manchester City,2,1,12:45,"Jmos, 12-Feb-11",11,13,0,1,0,0,0,0,23,25,3,4,63,43,428,452,2004-04-02,2004-03-03,"['Sar', '6.66', 'Evra', '7.1', 'Evans', '6.90', 'Vidic', '7.51', 'Rafael', '7.24', 'Giggs', '7.18', 'Anderson', '6.95', 'Carrick', '6.84', 'Nani', '7.71', 'Rooney', '7.38', 'Berbatov', '7.32']","['Hart', '6.92', 'Kolarov', '6.89', 'Touré', '7.10', 'Kompany', '7.42', 'Boateng', '6.91', 'Barry', '7.06', 'Jong', '7.05', 'Touré', '7.17', 'Tevez', '7.59', 'Dzeko', '6.62', 'Silva', '7.15']"
118,Arsenal,Wolverhampton Wanderers,2,0,15:00,"Jmos, 12-Feb-11",13,2,3,2,5,0,0,0,20,22,9,2,43,67,436,416,4-2-3-1,4-4-1-1,"['Szczesny', '6.80', 'Clichy', '7.34', 'Koscielny', '7.04', 'Squillaci', '6.76', 'Sagna', '7.16', 'Wilshere', '7.05', 'Denílson', '6.53', 'Arshavin', '7.06', 'Fàbregas', '7.55', 'Walcott', '6.92', 'Persie', '7.56']","['Hahnemann', '6.43', 'Ward', '6.43', 'Stearman', '6.66', 'Berra', '6.81', 'Zubar', '7.00', 'Hammill', '6.44', 'Jones', '6.58', 'Henry', '6.59', 'Jarvis', '6.67', ""O'Hara"", '7.04', 'Doyle', '6.80']"
119,Liverpool,Wigan,1,1,15:00,"Jmos, 12-Feb-11",14,9,4,3,1,2,0,0,20,17,5,0,43,79,386,314,3-4-2-1,2004-03-03,"['Reina', '6.70', 'Carragher', '6.70', 'Skrtel', '6.83', 'Agger', '6.87', 'Johnson', '7.23', 'Gerrard', '7.52', 'Leiva', '7.21', 'Kelly', '7.04', 'Kuyt', '7.29', 'Meireles', '7.31', 'Suárez', '7.63']","['Habsi', '6.82', 'Figueroa', '6.82', 'Alcaraz', '7.42', 'Gohouri', '7.16', 'Boyce', '6.75', 'McCarthy', '6.91', 'Watson', '7.03', 'Diamé', '6.95', ""N'Zogbia"", '7.17', 'Moses', '6.58', 'Rodallega', '6.62']"
120,Birmingham,Stoke,1,0,15:00,"Jmos, 12-Feb-11",5,11,3,4,2,1,0,0,31,20,3,3,83,76,325,188,2004-05-01,2004-04-02,"['Foster', '6.94', 'Murphy', '6.32', 'Ridgewell', '6.66', 'Johnson', '7.08', 'Carr', '6.56', 'Gardner', '7', 'Fahey', '6.40', 'Ferguson', '6.69', 'Hleb', '6.53', 'Bentley', '6.68', 'Zigic', '6.68']","['Sørensen', '6.60', 'Higginbotham', '6.70', 'Huth', '7.15', 'Shawcross', '6.85', 'Wilkinson', '6.80', 'Etherington', '6.92', 'Whelan', '6.49', 'Diao', '6.31', 'Pennant', '7.11', 'Jones', '7.23', 'Carew', '6.49']"
121,West Bromwich Albion,West Ham,3,3,15:00,"Jmos, 12-Feb-11",14,12,3,8,2,1,0,0,13,32,3,2,74,77,255,386,4-2-3-1,2004-04-02,"['Myhill', '6.44', 'Cech', '6.56', 'Tamas', '6.57', 'Olsson', '6.84', 'Reid', '6.74', 'Scharner', '6.93', 'Mulumbu', '7.16', 'Thomas', '6.88', 'Morrison', '6.68', 'Brunt', '7.23', 'Odemwingie', '7.21']","['Green', '6.74', 'Bridge', '6.70', 'Upson', '6.83', 'Tomkins', '7.34', 'Jacobsen', '6.45', 'Obinna', '6.96', 'Parker', '7.27', 'Noble', '6.95', ""O'Neil"", '6.87', 'Piquionne', '6.90', 'Keane', '6.29']"
122,Blackpool,Aston Villa,1,1,15:00,"Jmos, 12-Feb-11",14,4,4,0,0,3,0,0,31,36,1,5,67,59,302,308,4-2-3-1,2004-04-02,"['Kingson', '6.56', 'Baptiste', '6.78', 'Evatt', '7.00', 'Cathcart', '6.74', 'Eardley', '6.75', 'Adam', '7.48', 'Vaughan', '7.16', 'Varney', '6.67', 'Grandin', '6.47', 'Taylor-Fletcher', '6.87', 'Campbell', '6.70']","['Friedel', '6.50', 'Warnock', '6.83', 'Collins', '7.04', 'Dunne', '7.02', 'Walker', '7.27', 'Downing', '7.18', 'Young', '7.11', 'Petrov', '7.02', 'Albrighton', '7.03', 'Agbonlahor', '6.50', 'Bent', '7.07']"
123,Blackburn,Newcastle United,0,0,15:00,"Jmos, 12-Feb-11",1,10,6,5,0,0,0,0,16,43,0,3,62,69,241,308,2004-04-02,2004-04-02,"['Robinson', '6.75', 'Givet', '6.78', 'Samba', '7.33', 'Nelsen', '7.14', 'Salgado', '6.88', 'Pedersen', '6.93', 'Dunn', '6.5', 'Jones', '6.94', 'Hoilett', '7.02', 'Diouf', '6.55', 'Kalinic', '6.40']","['Harper', '6.66', 'Enrique', '6.97', 'Williamson', '7.04', 'Coloccini', '6.81', 'Simpson', '6.59', 'Gutiérrez', '6.93', 'Tioté', '7.16', 'Nolan', '6.93', 'Barton', '7.35', 'Best', '7.09', 'Ranger', '6.19']"
124,Sunderland,Tottenham,1,2,17:30,"Jmos, 12-Feb-11",12,7,7,6,0,0,0,0,19,13,1,1,64,60,407,348,2004-05-01,2004-04-02,"['Gordon', '6.69', 'Bardsley', '7.07', 'Bramble', '7.04', 'Ferdinand', '6.90', 'Onuoha', '6.91', 'Sessegnon', '6.85', 'Henderson', '7.05', 'Muntari', '6.96', 'Richardson', '6.85', 'Mohamady', '6.85', 'Gyan', '6.86']","['Gomes', '7.01', 'Assou-Ekotto', '7.22', 'Gallas', '6.88', 'Dawson', '7.38', 'Hutton', '7.00', 'Kranjcar', '6.43', 'Jenas', '6.89', 'Palacios', '6.52', 'Lennon', '6.84', 'Crouch', '6.83', 'Defoe', '6.68']"
125,Bolton,Everton,2,0,16:00,"Jpl, 13-Feb-11",5,6,5,4,0,0,0,0,23,26,1,3,69,67,293,340,2004-04-02,4-4-1-1,"['Jääskeläinen', '6.76', 'Robinson', '6.78', 'Cahill', '7.30', 'Knight', '6.98', 'Steinsson', '6.96', 'Taylor', '6.64', 'Holden', '7.43', 'Muamba', '6.61', 'Chung-Yong', '6.93', 'Elmander', '7.18', 'Davies', '7.31']","['Howard', '6.60', 'Baines', '7.20', 'Distin', '7.15', 'Jagielka', '7.11', 'Neville', '6.62', 'Bilyaletdinov', '6.40', 'Cahill', '6.99', 'Fellaini', '7.10', 'Coleman', '6.74', 'Arteta', '7.26', 'Saha', '6.79']"
126,Arsenal,Everton,2,1,19:45,"Jnne, 01-Feb-11",11,6,7,2,0,0,0,0,13,18,10,0,37,68,436,273,4-2-3-1,4-4-1-1,"['Szczesny', '6.80', 'Clichy', '7.34', 'Koscielny', '7.04', 'Djourou', '6.97', 'Sagna', '7.16', 'Wilshere', '7.05', 'Song', '7.38', 'Arshavin', '7.06', 'Fàbregas', '7.55', 'Walcott', '6.92', 'Persie', '7.56']","['Howard', '6.60', 'Baines', '7.20', 'Distin', '7.15', 'Jagielka', '7.11', 'Neville', '6.62', 'Bilyaletdinov', '6.40', 'Rodwell', '6.37', 'Fellaini', '7.10', 'Coleman', '6.74', 'Arteta', '7.26', 'Saha', '6.79']"
127,Sunderland,Chelsea,2,4,19:45,"Jnne, 01-Feb-11",5,16,1,9,0,2,0,1,11,24,2,8,71,68,257,516,2004-05-01,2004-03-03,"['Gordon', '6.69', 'Bardsley', '7.07', 'Bramble', '7.04', 'Ferdinand', '6.90', 'Onuoha', '6.91', 'Malbranque', '6.79', 'Henderson', '7.05', 'Cattermole', '6.97', 'Richardson', '6.85', 'Mohamady', '6.85', 'Gyan', '6.86']","['Cech', '6.85', 'Cole', '6.95', 'Terry', '7.31', 'Ivanovic', '7.24', 'Bosingwa', '6.82', 'Lampard', '7.37', 'Ramires', '7.06', 'Essien', '7.24', 'Malouda', '7.44', 'Drogba', '7.55', 'Anelka', '7.10']"
128,Manchester United,Aston Villa,3,1,20:00,"Jnne, 01-Feb-11",16,10,6,2,1,0,0,0,21,26,10,2,57,73,346,447,2004-04-02,2004-04-02,"['Sar', '6.66', 'Evra', '7.1', 'Ferdinand', '7.13', 'Vidic', '7.51', 'Rafael', '7.24', 'Giggs', '7.18', 'Anderson', '6.95', 'Carrick', '6.84', 'Nani', '7.71', 'Rooney', '7.38', 'Berbatov', '7.32']","['Friedel', '6.50', 'Warnock', '6.83', 'Collins', '7.04', 'Dunne', '7.02', 'Cuellar', '6.98', 'Downing', '7.18', 'Young', '7.11', 'Petrov', '7.02', 'Albrighton', '7.03', 'Agbonlahor', '6.50', 'Bent', '7.07']"
129,West Bromwich Albion,Wigan,2,2,20:00,"Jnne, 01-Feb-11",12,6,8,7,1,0,0,0,26,11,3,2,68,74,356,277,4-2-3-1,2004-05-01,"['Carson', '6.31', 'Cech', '6.56', 'Tamas', '6.57', 'Olsson', '6.84', 'Jara', '6.66', 'Scharner', '6.93', 'Mulumbu', '7.16', 'Thomas', '6.88', 'Morrison', '6.68', 'Brunt', '7.23', 'Odemwingie', '7.21']","['Habsi', '6.82', 'Figueroa', '6.82', 'Caldwell', '6.57', 'Gohouri', '7.16', 'Boyce', '6.75', ""N'Zogbia"", '7.17', 'Watson', '7.03', 'Diamé', '6.95', 'Thomas', '6.71', 'Stam', '6.63', 'Rodallega', '6.62']"
130,Birmingham,Manchester City,2,2,19:45,"Jtan, 02-Feb-11",7,11,9,3,1,1,1,0,32,18,1,4,71,57,311,396,2004-05-01,2004-03-03,"['Foster', '6.94', 'Murphy', '6.32', 'Ridgewell', '6.66', 'Johnson', '7.08', 'Carr', '6.56', 'Gardner', '7', 'Fahey', '6.40', 'Ferguson', '6.69', 'Hleb', '6.53', 'Bentley', '6.68', 'Jerome', '6.58']","['Hart', '6.92', 'Kolarov', '6.89', 'Touré', '7.10', 'Kompany', '7.42', 'Boateng', '6.91', 'Barry', '7.06', 'Jong', '7.05', 'Touré', '7.17', 'Tevez', '7.59', 'Dzeko', '6.62', 'Milner', '6.77']"
131,Bolton,Wolverhampton Wanderers,1,0,20:00,"Jtan, 02-Feb-11",10,10,3,2,1,1,0,0,33,19,3,4,70,85,239,355,2004-04-02,2004-04-02,"['Jääskeläinen', '6.76', 'Robinson', '6.78', 'Cahill', '7.30', 'Knight', '6.98', 'Steinsson', '6.96', 'Taylor', '6.64', 'Holden', '7.43', 'Muamba', '6.61', 'Petrov', '6.60', 'Elmander', '7.18', 'Davies', '7.31']","['Hahnemann', '6.43', 'Ward', '6.43', 'Stearman', '6.66', 'Berra', '6.81', 'Zubar', '7.00', 'Hammill', '6.44', 'Jones', '6.58', 'Milijas', '6.88', 'Jarvis', '6.67', 'Fletcher', '6.67', 'Doyle', '6.80']"
132,Blackpool,West Ham,1,3,20:00,"Jtan, 02-Feb-11",10,9,11,4,0,0,0,0,35,14,1,3,74,71,369,273,4-2-3-1,2004-04-02,"['Kingson', '6.56', 'Baptiste', '6.78', 'Evatt', '7.00', 'Cathcart', '6.74', 'Eardley', '6.75', 'Adam', '7.48', 'Vaughan', '7.16', 'Varney', '6.67', 'Grandin', '6.47', 'Taylor-Fletcher', '6.87', 'Campbell', '6.70']","['Green', '6.74', 'Gabbidon', '6.81', 'Upson', '6.83', 'Tomkins', '7.34', 'Haim', '6.77', 'Morte', '6.55', 'Parker', '7.27', 'Kovác', '6.44', 'Spector', '6.39', 'Piquionne', '6.90', 'Obinna', '6.96']"
