,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
96,Wolverhampton Wanderers,Brighton,0,0,15:00,"Jmos, 07-Mac-20",9,7,0,0,2,0,0,0,17,18,1,1,83,69,376,541,3-4-3,4-2-3-1,"['Patrício', '6.63', 'Saïss', '6.88', 'Coady', '6.51', 'Boly', '7.19', 'Vinagre', '6.58', 'Moutinho', '7.01', 'Neves', '6.82', 'Doherty', '6.99', 'Jota', '6.76', 'Jiménez', '7.25', 'Neto', '6.45']","['Ryan', '6.67', 'Burn', '6.90', 'Dunk', '6.89', 'Webster', '6.79', 'Montoya', '6.52', 'Stephens', '6.65', 'Pröpper', '6.65', 'Trossard', '6.54', 'Groß', '6.65', 'Mooy', '6.67', 'Maupay', '6.66']"
97,Arsenal,West Ham,1,0,15:00,"Jmos, 07-Mac-20",8,9,1,3,0,2,0,0,20,26,3,0,63,58,562,210,4-2-3-1,4-2-3-1,"['Leno', '6.88', 'Saka', '6.65', 'Luiz', '6.58', 'Mustafi', '6.94', 'Bellerín', '6.64', 'Xhaka', '6.78', 'Ceballos', '6.84', 'Aubameyang', '7.03', 'Özil', '6.71', 'Pépé', '7.06', 'Nketiah', '6.40']","['Fabianski', '6.62', 'Cresswell', '6.62', 'Ogbonna', '6.74', 'Diop', '6.62', 'Ngakia', '6.67', 'Rice', '7.01', 'Noble', '6.67', 'Antonio', '7.29', 'Fornals', '6.48', 'Bowen', '6.99', 'Haller', '7.08']"
98,Crystal Palace,Watford,1,0,15:00,"Jmos, 07-Mac-20",5,8,4,2,1,0,0,0,17,29,3,1,65,51,310,416,4-5-1,4-2-3-1,"['Guaita', '6.69', 'Aanholt', '6.76', 'Cahill', '6.69', 'Dann', '6.67', 'Ward', '6.66', 'Zaha', '6.98', 'McArthur', '6.81', 'Milivojevic', '6.67', 'Kouyaté', '6.67', 'Ayew', '6.93', 'Benteke', '6.81']","['Foster', '6.52', 'Masina', '6.66', 'Cathcart', '6.63', 'Kabasele', '6.70', 'Femenía', '6.53', 'Capoue', '6.91', 'Hughes', '6.62', 'Pereyra', '6.35', 'Doucouré', '6.67', 'Sarr', '6.71', 'Deeney', '7.05']"
99,Burnley,Tottenham,1,1,17:30,"Jmos, 07-Mac-20",13,9,8,3,0,0,0,1,32,20,2,0,80,77,302,409,4-4-2,3-4-3,"['Pope', '6.77', 'Taylor', '6.88', 'Mee', '6.88', 'Tarkowski', '7.19', 'Bardsley', '6.92', 'McNeil', '7.06', 'Cork', '6.61', 'Westwood', '6.79', 'Hendrick', '6.55', 'Wood', '6.72', 'Rodriguez', '6.58']","['Lloris', '6.98', 'Sánchez', '6.66', 'Dier', '6.71', 'Alderweireld', '6.82', 'Davies', '6.77', 'Celso', '6.62', 'Winks', '6.57', 'Aurier', '7.06', 'Bergwijn', '6.61', 'Alli', '6.87', 'Moura', '6.96']"
100,Chelsea,Everton,4,0,14:00,"Jpl, 08-Mac-20",12,2,4,1,1,0,0,0,15,14,2,2,64,50,585,375,4-3-3,4-4-2,"['Arrizabalaga', '6.36', 'Alonso', '7.30', 'Rüdiger', '6.77', 'Zouma', '6.91', 'Azpilicueta', '7.12', 'Barkley', '6.84', 'Gilmour', '6.35', 'Mount', '6.91', 'Pedro', '6.78', 'Giroud', '6.89', 'Willian', '7.31']","['Pickford', '6.40', 'Baines', '6.53', 'Holgate', '6.77', 'Mina', '6.83', 'Sidibé', '6.92', 'Sigurdsson', '6.65', 'Davies', '6.47', 'Gomes', '6.43', 'Walcott', '6.46', 'Richarlison', '7.19', 'Calvert-Lewin', '6.87']"
101,Manchester United,Manchester City,2,0,16:30,"Jpl, 08-Mac-20",8,5,3,2,1,0,0,0,9,31,4,2,55,68,238,697,4-3-1-2,4-3-3,"['Gea', '6.57', 'Shaw', '6.85', 'Maguire', '7.12', 'Lindelöf', '6.71', 'Wan-Bissaka', '7.19', 'Fred', '6.87', 'Matic', '7.00', 'McTominay', '6.92', 'Fernandes', '7.73', 'Greenwood', '6.73', 'Martial', '7.31']","['Ederson', '6.62', 'Mendy', '6.83', 'Otamendi', '6.80', 'Fernandinho', '6.86', 'Walker', '6.90', 'Silva', '7.29', 'Rodri', '7.09', 'Silva', '7.03', 'Sterling', '7.35', 'Agüero', '7.16', 'Mahrez', '7.48']"
102,Liverpool,West Ham,3,2,20:00,"Jtat, 24-Feb-20",14,2,11,4,0,1,0,0,38,25,0,3,46,68,589,203,4-3-3,3-5-2,"['Alisson', '6.62', 'Robertson', '7.11', 'Dijk', '7.32', 'Gomez', '6.78', 'Alexander-Arnold', '7.20', 'Wijnaldum', '6.81', 'Fabinho', '6.88', 'Chamberlain', '6.63', 'Mané', '7.45', 'Firmino', '7.14', 'Salah', '7.40']","['Fabianski', '6.62', 'Cresswell', '6.62', 'Ogbonna', '6.74', 'Diop', '6.62', 'Masuaku', '6.60', 'Soucek', '7.14', 'Noble', '6.67', 'Rice', '7.01', 'Snodgrass', '6.79', 'Haller', '7.08', 'Antonio', '7.29']"
103,Norwich,Leicester,1,0,20:00,"Ijm, 28-Feb-20",7,15,4,4,0,0,0,0,16,22,2,1,59,52,292,420,4-2-3-1,4-1-4-1,"['Krul', '6.61', 'Lewis', '6.46', 'Hanley', '6.77', 'Godfrey', '6.45', 'Aarons', '6.55', 'McLean', '6.64', 'Tettey', '6.51', 'Cantwell', '6.59', 'Duda', '6.72', 'Buendía', '7.08', 'Pukki', '6.53']","['Schmeichel', '6.72', 'Chilwell', '6.96', 'Söyüncü', '7.04', 'Evans', '6.90', 'Pereira', '7.50', 'Choudhury', '6.35', 'Barnes', '6.76', 'Maddison', '7.34', 'Praet', '6.39', 'Pérez', '6.77', 'Vardy', '7.22']"
104,Brighton,Crystal Palace,0,1,12:30,"Jmos, 29-Feb-20",15,6,7,4,1,2,0,0,33,12,0,1,59,51,486,230,4-2-3-1,4-5-1,"['Ryan', '6.67', 'Burn', '6.90', 'Dunk', '6.89', 'Duffy', '6.71', 'Schelotto', '6.24', 'Mooy', '6.67', 'Pröpper', '6.65', 'Trossard', '6.54', 'Groß', '6.65', 'March', '6.59', 'Maupay', '6.66']","['Guaita', '6.69', 'Aanholt', '6.76', 'Cahill', '6.69', 'Dann', '6.67', 'Ward', '6.66', 'Zaha', '6.98', 'McArthur', '6.81', 'Milivojevic', '6.67', 'McCarthy', '6.42', 'Ayew', '6.93', 'Benteke', '6.81']"
105,Bournemouth,Chelsea,2,2,15:00,"Jmos, 29-Feb-20",7,16,2,7,0,0,0,0,11,44,0,1,53,58,249,752,4-3-3,4-3-3,"['Ramsdale', '6.69', 'Rico', '7.06', 'Aké', '6.75', 'Cook', '6.72', 'Smith', '6.56', 'Billing', '6.90', 'Surman', '6.02', 'Gosling', '6.42', 'King', '6.76', 'Wilson', '6.51', 'Wilson', '6.52']","['Caballero', '6.37', 'Azpilicueta', '7.12', 'Rüdiger', '6.77', 'Zouma', '6.91', 'James', '6.90', 'Kovacic', '6.94', 'Jorginho', '6.85', 'Mount', '6.91', 'Willian', '7.31', 'Giroud', '6.89', 'Pedro', '6.78']"
106,Newcastle United,Burnley,0,0,15:00,"Jmos, 29-Feb-20",11,5,8,2,2,0,0,0,28,18,0,0,69,78,311,252,5-4-1,4-4-2,"['Dúbravka', '6.72', 'Rose', '6.47', 'Schär', '6.75', 'Lascelles', '6.70', 'Fernández', '6.73', 'Ritchie', '6.81', 'Saint-Maximin', '7.29', 'Bentaleb', '6.46', 'Longstaff', '6.37', 'Almirón', '6.70', 'Joelinton', '6.67']","['Pope', '6.77', 'Taylor', '6.88', 'Mee', '6.88', 'Tarkowski', '7.19', 'Bardsley', '6.92', 'McNeil', '7.06', 'Cork', '6.61', 'Westwood', '6.79', 'Hendrick', '6.55', 'Vydra', '6.38', 'Rodriguez', '6.58']"
107,West Ham,Southampton,3,1,15:00,"Jmos, 29-Feb-20",8,5,3,5,3,0,0,0,23,29,2,0,60,61,197,465,4-2-3-1,4-4-2,"['Fabianski', '6.62', 'Cresswell', '6.62', 'Ogbonna', '6.74', 'Diop', '6.62', 'Ngakia', '6.67', 'Rice', '7.01', 'Noble', '6.67', 'Anderson', '6.96', 'Fornals', '6.48', 'Snodgrass', '6.79', 'Antonio', '7.29']","['McCarthy', '6.71', 'Bertrand', '6.60', 'Bednarek', '6.83', 'Stephens', '6.60', 'Walker-Peters', '6.86', 'Djenepo', '6.78', 'Højbjerg', '6.83', 'Ward-Prowse', '7.15', 'Armstrong', '6.66', 'Ings', '7.12', 'Long', '6.67']"
108,Watford,Liverpool,3,0,17:30,"Jmos, 29-Feb-20",13,5,1,2,0,0,0,0,15,26,1,1,57,51,245,683,4-2-3-1,4-3-3,"['Foster', '6.52', 'Masina', '6.66', 'Cathcart', '6.63', 'Kabasele', '6.70', 'Mariappa', '6.25', 'Capoue', '6.91', 'Hughes', '6.62', 'Deulofeu', '6.9', 'Doucouré', '6.67', 'Sarr', '6.71', 'Deeney', '7.05']","['Alisson', '6.62', 'Robertson', '7.11', 'Dijk', '7.32', 'Gomez', '6.78', 'Alexander-Arnold', '7.20', 'Wijnaldum', '6.81', 'Fabinho', '6.88', 'Chamberlain', '6.63', 'Mané', '7.45', 'Firmino', '7.14', 'Salah', '7.40']"
109,Everton,Manchester United,1,1,14:00,"Jpl, 01-Mac-20",5,12,9,2,2,0,0,0,28,21,3,2,59,51,272,382,4-4-2,3-4-1-2,"['Pickford', '6.40', 'Digne', '7.16', 'Holgate', '6.77', 'Mina', '6.83', 'Coleman', '6.59', 'Sigurdsson', '6.65', 'Delph', '6.49', 'Gomes', '6.43', 'Iwobi', '6.56', 'Richarlison', '7.19', 'Calvert-Lewin', '6.87']","['Gea', '6.57', 'Shaw', '6.85', 'Maguire', '7.12', 'Lindelöf', '6.71', 'Williams', '6.71', 'McTominay', '6.92', 'Fred', '6.87', 'Wan-Bissaka', '7.19', 'Fernandes', '7.73', 'Greenwood', '6.73', 'Ighalo', '6.11']"
110,Tottenham,Wolverhampton Wanderers,2,3,14:00,"Jpl, 01-Mac-20",11,10,2,4,0,0,0,0,22,16,1,0,48,73,574,251,4-4-2,3-5-2,"['Lloris', '6.98', 'Davies', '6.77', 'Sánchez', '6.66', 'Alderweireld', '6.82', 'Aurier', '7.06', 'Lamela', '6.64', 'Winks', '6.57', 'Alli', '6.87', 'Celso', '6.62', 'Bergwijn', '6.61', 'Moura', '6.96']","['Patrício', '6.63', 'Saïss', '6.88', 'Coady', '6.51', 'Boly', '7.19', 'Vinagre', '6.58', 'Moutinho', '7.01', 'Neves', '6.82', 'Dendoncker', '6.68', 'Doherty', '6.99', 'Jota', '6.76', 'Jiménez', '7.25']"
111,Chelsea,Manchester United,0,2,20:00,"Jtat, 17-Feb-20",10,5,7,4,0,0,0,0,23,16,2,0,54,43,553,340,4-2-3-1,3-4-1-2,"['Arrizabalaga', '6.36', 'Azpilicueta', '7.12', 'Rüdiger', '6.77', 'Tomori', '6.88', 'James', '6.90', 'Kanté', '6.9', 'Jorginho', '6.85', 'Hudson-Odoi', '6.56', 'Mount', '6.91', 'Willian', '7.31', 'Abraham', '6.91']","['Gea', '6.57', 'Shaw', '6.85', 'Maguire', '7.12', 'Lindelöf', '6.71', 'Williams', '6.71', 'Matic', '7.00', 'Fred', '6.87', 'Wan-Bissaka', '7.19', 'Fernandes', '7.73', 'Ighalo', '6.11', 'Martial', '7.31']"
112,Manchester City,West Ham,2,0,19:30,"Jtan, 19-Feb-20",17,2,3,1,0,0,0,0,35,11,7,0,47,47,844,218,4-3-3,4-5-1,"['Ederson', '6.62', 'Cancelo', '7.21', 'Fernandinho', '6.86', 'Otamendi', '6.80', 'Walker', '6.90', 'Bruyne', '7.97', 'Rodri', '7.09', 'Silva', '7.29', 'Jesus', '7.26', 'Agüero', '7.16', 'Mahrez', '7.48']","['Fabianski', '6.62', 'Cresswell', '6.62', 'Ogbonna', '6.74', 'Diop', '6.62', 'Fredericks', '6.80', 'Snodgrass', '6.79', 'Noble', '6.67', 'Rice', '7.01', 'Soucek', '7.14', 'Bowen', '6.99', 'Antonio', '7.29']"
113,Chelsea,Tottenham,2,1,12:30,"Jmos, 22-Feb-20",13,2,4,3,0,0,0,0,11,14,5,2,61,53,493,522,4-3-3,4-4-2,"['Caballero', '6.37', 'Azpilicueta', '7.12', 'Rüdiger', '6.77', 'Zouma', '6.91', 'James', '6.90', 'Kovacic', '6.94', 'Jorginho', '6.85', 'Mount', '6.91', 'Willian', '7.31', 'Batshuayi', '6.10', 'Pedro', '6.78']","['Lloris', '6.98', 'Davies', '6.77', 'Sánchez', '6.66', 'Alderweireld', '6.82', 'Tanganga', '7.00', 'Celso', '6.62', 'Winks', '6.57', 'Ndombele', '6.71', 'Aurier', '7.06', 'Bergwijn', '6.61', 'Moura', '6.96']"
114,Crystal Palace,Newcastle United,1,0,15:00,"Jmos, 22-Feb-20",8,6,9,2,1,0,0,0,16,17,1,0,58,67,300,392,4-5-1,5-4-1,"['Guaita', '6.69', 'Aanholt', '6.76', 'Cahill', '6.69', 'Dann', '6.67', 'Ward', '6.66', 'Zaha', '6.98', 'McArthur', '6.81', 'Milivojevic', '6.67', 'McCarthy', '6.42', 'Ayew', '6.93', 'Benteke', '6.81']","['Dúbravka', '6.72', 'Rose', '6.47', 'Schär', '6.75', 'Lascelles', '6.70', 'Fernández', '6.73', 'Lazaro', '6.21', 'Saint-Maximin', '7.29', 'Bentaleb', '6.46', 'Longstaff', '6.37', 'Almirón', '6.70', 'Joelinton', '6.67']"
115,Burnley,Bournemouth,3,0,15:00,"Jmos, 22-Feb-20",11,7,2,4,2,1,1,0,25,22,2,1,73,47,236,392,4-4-2,4-3-3,"['Pope', '6.77', 'Taylor', '6.88', 'Mee', '6.88', 'Tarkowski', '7.19', 'Bardsley', '6.92', 'McNeil', '7.06', 'Cork', '6.61', 'Westwood', '6.79', 'Hendrick', '6.55', 'Rodriguez', '6.58', 'Vydra', '6.38']","['Ramsdale', '6.69', 'Rico', '7.06', 'Aké', '6.75', 'Francis', '6.54', 'Smith', '6.56', 'Billing', '6.90', 'Lerma', '6.70', 'Gosling', '6.42', 'Fraser', '6.57', 'Wilson', '6.51', 'Wilson', '6.52']"
116,Sheffield United,Brighton,1,1,15:00,"Jmos, 22-Feb-20",7,4,6,5,0,0,0,0,50,6,0,0,88,56,453,239,3-5-2,4-2-3-1,"['Henderson', '6.72', ""O'Connell"", '6.93', 'Egan', '6.93', 'Basham', '6.98', 'Stevens', '6.82', 'Fleck', '6.86', 'Norwood', '6.82', 'Berge', '6.81', 'Baldock', '6.79', 'McBurnie', '6.89', 'Sharp', '6.34']","['Ryan', '6.67', 'Burn', '6.90', 'Dunk', '6.89', 'Duffy', '6.71', 'Schelotto', '6.24', 'Mooy', '6.67', 'Pröpper', '6.65', 'Trossard', '6.54', 'Groß', '6.65', 'March', '6.59', 'Murray', '6.25']"
117,Southampton,Aston Villa,2,0,15:00,"Jmos, 22-Feb-20",18,4,8,0,2,0,0,0,19,20,1,1,74,74,269,334,4-4-2,3-4-3,"['McCarthy', '6.71', 'Bertrand', '6.60', 'Bednarek', '6.83', 'Stephens', '6.60', 'Valery', '6.38', 'Djenepo', '6.78', 'Højbjerg', '6.83', 'Ward-Prowse', '7.15', 'Armstrong', '6.66', 'Ings', '7.12', 'Long', '6.67']","['Reina', '6.5', 'Hause', '6.77', 'Mings', '6.63', 'Konsa', '6.47', 'Targett', '6.86', 'Luiz', '6.63', 'Nakamba', '6.47', 'Guilbert', '6.89', 'Grealish', '7.23', 'Samatta', '6.42', 'Ghazi', '6.54']"
118,Leicester,Manchester City,0,1,17:30,"Jmos, 22-Feb-20",6,12,4,5,0,0,0,1,11,20,3,4,52,57,265,623,3-5-2,4-3-3,"['Schmeichel', '6.72', 'Bennett', '6.41', 'Söyüncü', '7.04', 'Evans', '6.90', 'Chilwell', '6.96', 'Maddison', '7.34', 'Ndidi', '7.23', 'Tielemans', '6.88', 'Pereira', '7.50', 'Pérez', '6.77', 'Vardy', '7.22']","['Ederson', '6.62', 'Mendy', '6.83', 'Laporte', '7.00', 'Fernandinho', '6.86', 'Walker', '6.90', 'Bruyne', '7.97', 'Rodri', '7.09', 'Gündogan', '6.70', 'Silva', '7.03', 'Agüero', '7.16', 'Mahrez', '7.48']"
119,Manchester United,Watford,3,0,14:00,"Jpl, 23-Feb-20",15,4,2,3,3,0,1,0,10,21,2,0,68,59,533,364,4-2-3-1,4-2-3-1,"['Gea', '6.57', 'Shaw', '6.85', 'Maguire', '7.12', 'Bailly', '6.44', 'Wan-Bissaka', '7.19', 'Matic', '7.00', 'Fred', '6.87', 'James', '6.61', 'Fernandes', '7.73', 'Greenwood', '6.73', 'Martial', '7.31']","['Foster', '6.52', 'Masina', '6.66', 'Cathcart', '6.63', 'Kabasele', '6.70', 'Mariappa', '6.25', 'Capoue', '6.91', 'Chalobah', '6.41', 'Deulofeu', '6.9', 'Doucouré', '6.67', 'Welbeck', '6.39', 'Deeney', '7.05']"
120,Wolverhampton Wanderers,Norwich,3,0,14:00,"Jpl, 23-Feb-20",10,5,7,0,2,1,0,0,15,8,1,0,63,51,319,541,3-4-3,4-2-3-1,"['Patrício', '6.63', 'Boly', '7.19', 'Coady', '6.51', 'Dendoncker', '6.68', 'Jonny', '6.81', 'Neves', '6.82', 'Moutinho', '7.01', 'Doherty', '6.99', 'Jota', '6.76', 'Jiménez', '7.25', 'Traoré', '7.49']","['Krul', '6.61', 'Lewis', '6.46', 'Hanley', '6.77', 'Zimmermann', '6.60', 'Aarons', '6.55', 'McLean', '6.64', 'Tettey', '6.51', 'Cantwell', '6.59', 'Duda', '6.72', 'Buendía', '7.08', 'Pukki', '6.53']"
121,Arsenal,Everton,3,2,16:30,"Jpl, 23-Feb-20",7,11,2,6,0,0,0,0,15,23,2,1,45,42,449,420,4-2-3-1,4-4-2,"['Leno', '6.88', 'Saka', '6.65', 'Luiz', '6.58', 'Mustafi', '6.94', 'Bellerín', '6.64', 'Xhaka', '6.78', 'Ceballos', '6.84', 'Aubameyang', '7.03', 'Özil', '6.71', 'Pépé', '7.06', 'Lacazette', '6.92']","['Pickford', '6.40', 'Digne', '7.16', 'Keane', '6.83', 'Mina', '6.83', 'Coleman', '6.59', 'Bernard', '6.56', 'Schneiderlin', '6.42', 'Sigurdsson', '6.65', 'Iwobi', '6.56', 'Richarlison', '7.19', 'Calvert-Lewin', '6.87']"
122,Wolverhampton Wanderers,Leicester,0,0,20:00,"Ijm, 14-Feb-20",8,5,7,4,0,0,0,0,26,19,0,0,63,39,270,459,3-4-3,4-1-4-1,"['Patrício', '6.63', 'Boly', '7.19', 'Coady', '6.51', 'Saïss', '6.88', 'Jonny', '6.81', 'Neves', '6.82', 'Moutinho', '7.01', 'Doherty', '6.99', 'Jota', '6.76', 'Jiménez', '7.25', 'Traoré', '7.49']","['Schmeichel', '6.72', 'Chilwell', '6.96', 'Söyüncü', '7.04', 'Evans', '6.90', 'Pereira', '7.50', 'Ndidi', '7.23', 'Barnes', '6.76', 'Maddison', '7.34', 'Praet', '6.39', 'Pérez', '6.77', 'Vardy', '7.22']"
123,Southampton,Burnley,1,2,12:30,"Jmos, 15-Feb-20",8,8,2,1,0,0,0,0,26,12,0,0,70,74,452,230,4-4-2,4-4-2,"['McCarthy', '6.71', 'Bertrand', '6.60', 'Bednarek', '6.83', 'Stephens', '6.60', 'Valery', '6.38', 'Redmond', '6.96', 'Højbjerg', '6.83', 'Romeu', '6.55', 'Djenepo', '6.78', 'Ings', '7.12', 'Long', '6.67']","['Pope', '6.77', 'Taylor', '6.88', 'Mee', '6.88', 'Tarkowski', '7.19', 'Lowton', '6.67', 'McNeil', '7.06', 'Cork', '6.61', 'Westwood', '6.79', 'Hendrick', '6.55', 'Rodriguez', '6.58', 'Wood', '6.72']"
124,Norwich,Liverpool,0,1,17:30,"Jmos, 15-Feb-20",3,14,1,3,1,0,0,0,3,30,2,1,70,70,307,556,4-2-3-1,4-3-3,"['Krul', '6.61', 'Byram', '6.77', 'Godfrey', '6.45', 'Zimmermann', '6.60', 'Aarons', '6.55', 'McLean', '6.64', 'Tettey', '6.51', 'Cantwell', '6.59', 'Duda', '6.72', 'Buendía', '7.08', 'Pukki', '6.53']","['Alisson', '6.62', 'Robertson', '7.11', 'Dijk', '7.32', 'Gomez', '6.78', 'Alexander-Arnold', '7.20', 'Wijnaldum', '6.81', 'Fabinho', '6.88', 'Henderson', '7.15', 'Mané', '7.45', 'Firmino', '7.14', 'Salah', '7.40']"
125,Aston Villa,Tottenham,2,3,14:00,"Jpl, 16-Feb-20",10,13,8,6,0,3,0,1,29,15,2,7,67,47,383,337,3-4-3,4-3-3,"['Reina', '6.5', 'Hause', '6.77', 'Mings', '6.63', 'Engels', '6.61', 'Targett', '6.86', 'Luiz', '6.63', 'Nakamba', '6.47', 'Guilbert', '6.89', 'Grealish', '7.23', 'Samatta', '6.42', 'Ghazi', '6.54']","['Lloris', '6.98', 'Tanganga', '7.00', 'Sánchez', '6.66', 'Alderweireld', '6.82', 'Aurier', '7.06', 'Ndombele', '6.71', 'Winks', '6.57', 'Celso', '6.62', 'Bergwijn', '6.61', 'Heung-Min', '7.24', 'Moura', '6.96']"
126,Arsenal,Newcastle United,4,0,16:30,"Jpl, 16-Feb-20",12,6,3,4,0,0,0,0,24,15,3,0,40,46,606,254,4-2-3-1,5-4-1,"['Leno', '6.88', 'Kolasinac', '6.50', 'Luiz', '6.58', 'Mustafi', '6.94', 'Bellerín', '6.64', 'Xhaka', '6.78', 'Torreira', '6.52', 'Aubameyang', '7.03', 'Özil', '6.71', 'Martinelli', '6.40', 'Lacazette', '6.92']","['Dúbravka', '6.72', 'Rose', '6.47', 'Clark', '6.89', 'Lascelles', '6.70', 'Fernández', '6.73', 'Ritchie', '6.81', 'Saint-Maximin', '7.29', 'Bentaleb', '6.46', 'Hayden', '6.72', 'Almirón', '6.70', 'Joelinton', '6.67']"
127,Everton,Crystal Palace,3,1,12:30,"Jmos, 08-Feb-20",9,7,4,3,1,0,0,0,25,20,2,0,53,53,310,375,4-4-2,4-5-1,"['Pickford', '6.40', 'Digne', '7.16', 'Holgate', '6.77', 'Mina', '6.83', 'Sidibé', '6.92', 'Iwobi', '6.56', 'Schneiderlin', '6.42', 'Sigurdsson', '6.65', 'Walcott', '6.46', 'Richarlison', '7.19', 'Calvert-Lewin', '6.87']","['Guaita', '6.69', 'Aanholt', '6.76', 'Cahill', '6.69', 'Tomkins', '6.82', 'Ward', '6.66', 'Zaha', '6.98', 'McArthur', '6.81', 'Milivojevic', '6.67', 'Kouyaté', '6.67', 'Ayew', '6.93', 'Benteke', '6.81']"
128,Brighton,Watford,1,1,17:30,"Jmos, 08-Feb-20",8,3,2,1,0,1,0,0,28,7,1,0,66,78,547,229,4-2-3-1,4-2-3-1,"['Ryan', '6.67', 'Bernardo', '6.48', 'Dunk', '6.89', 'Webster', '6.79', 'Montoya', '6.52', 'Stephens', '6.65', 'Pröpper', '6.65', 'Trossard', '6.54', 'Mooy', '6.67', 'Groß', '6.65', 'Murray', '6.25']","['Foster', '6.52', 'Masina', '6.66', 'Cathcart', '6.63', 'Kabasele', '6.70', 'Mariappa', '6.25', 'Capoue', '6.91', 'Doucouré', '6.67', 'Deulofeu', '6.9', 'Pereyra', '6.35', 'Welbeck', '6.39', 'Deeney', '7.05']"
129,Sheffield United,Bournemouth,2,1,14:00,"Jpl, 09-Feb-20",10,7,6,3,0,0,0,0,36,15,0,0,87,63,364,333,3-5-2,4-3-3,"['Henderson', '6.72', ""O'Connell"", '6.93', 'Egan', '6.93', 'Basham', '6.98', 'Stevens', '6.82', 'Fleck', '6.86', 'Norwood', '6.82', 'Berge', '6.81', 'Baldock', '6.79', 'Sharp', '6.34', 'McBurnie', '6.89']","['Ramsdale', '6.69', 'Rico', '7.06', 'Aké', '6.75', 'Francis', '6.54', 'Smith', '6.56', 'Cook', '6.31', 'Billing', '6.90', 'Gosling', '6.42', 'Fraser', '6.57', 'Wilson', '6.51', 'Wilson', '6.52']"
130,West Ham,Liverpool,0,2,19:45,"Jtan, 29-Jan-20",4,8,3,2,0,2,0,1,20,20,2,1,57,54,278,780,3-5-2,4-3-3,"['Fabianski', '6.62', 'Ogbonna', '6.74', 'Balbuena', '6.51', 'Diop', '6.62', 'Cresswell', '6.62', 'Snodgrass', '6.79', 'Noble', '6.67', 'Rice', '7.01', 'Zabaleta', '6.42', 'Antonio', '7.29', 'Haller', '7.08']","['Alisson', '6.62', 'Robertson', '7.11', 'Dijk', '7.32', 'Gomez', '6.78', 'Alexander-Arnold', '7.20', 'Wijnaldum', '6.81', 'Fabinho', '6.88', 'Henderson', '7.15', 'Chamberlain', '6.63', 'Firmino', '7.14', 'Salah', '7.40']"
131,Leicester,Chelsea,2,2,12:30,"Jmos, 01-Feb-20",8,4,5,3,1,0,0,0,16,14,5,3,65,64,411,422,4-1-4-1,4-3-3,"['Schmeichel', '6.72', 'Chilwell', '6.96', 'Söyüncü', '7.04', 'Evans', '6.90', 'Pereira', '7.50', 'Ndidi', '7.23', 'Barnes', '6.76', 'Maddison', '7.34', 'Praet', '6.39', 'Pérez', '6.77', 'Vardy', '7.22']","['Arrizabalaga', '6.36', 'Emerson', '6.71', 'Rüdiger', '6.77', 'Tomori', '6.88', 'Azpilicueta', '7.12', 'Kovacic', '6.94', 'Jorginho', '6.85', 'Kanté', '6.9', 'Hudson-Odoi', '6.56', 'Batshuayi', '6.10', 'Willian', '7.31']"
132,Liverpool,Southampton,4,0,15:00,"Jmos, 01-Feb-20",10,12,4,5,2,0,0,0,15,19,1,2,85,68,451,260,4-3-3,4-4-2,"['Alisson', '6.62', 'Robertson', '7.11', 'Dijk', '7.32', 'Gomez', '6.78', 'Alexander-Arnold', '7.20', 'Wijnaldum', '6.81', 'Fabinho', '6.88', 'Henderson', '7.15', 'Chamberlain', '6.63', 'Firmino', '7.14', 'Salah', '7.40']","['McCarthy', '6.71', 'Bertrand', '6.60', 'Vestergaard', '6.82', 'Stephens', '6.60', 'Valery', '6.38', 'Boufal', '6.52', 'Højbjerg', '6.83', 'Ward-Prowse', '7.15', 'Djenepo', '6.78', 'Ings', '7.12', 'Redmond', '6.96']"
133,Bournemouth,Aston Villa,2,1,15:00,"Jmos, 01-Feb-20",7,14,8,3,1,0,0,0,13,24,1,0,72,85,233,380,4-4-1-1,3-4-3,"['Ramsdale', '6.69', 'Rico', '7.06', 'Aké', '6.75', 'Cook', '6.72', 'Smith', '6.56', 'Fraser', '6.57', 'Gosling', '6.42', 'Lerma', '6.70', 'Wilson', '6.52', 'Solanke', '6.41', 'Wilson', '6.51']","['Reina', '6.5', 'Hause', '6.77', 'Mings', '6.63', 'Konsa', '6.47', 'Targett', '6.86', 'Luiz', '6.63', 'Nakamba', '6.47', 'Guilbert', '6.89', 'Grealish', '7.23', 'Davis', '6.22', 'Ghazi', '6.54']"
