,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
86,West Ham,Manchester United,0,2,17:30,"Jmos, 22-Mac-14",4,9,6,5,0,2,0,0,47,22,0,4,74,53,304,446,4-2-3-1,4-2-3-1,"['Adrián', '6.82', 'McCartney', '6.85', 'Reid', '7.00', 'Tomkins', '7.17', 'Demel', '6.83', 'Taylor', '6.60', 'Noble', '7.13', 'Downing', '6.91', 'Nolan', '6.74', 'Jarvis', '6.45', 'Carroll', '7.23']","['Gea', '6.60', 'Evra', '7.32', 'Jones', '7.26', 'Ferdinand', '6.74', 'Rafael', '7.05', 'Carrick', '7.06', 'Fellaini', '7.21', 'Januzaj', '6.96', 'Mata', '7.31', 'Valencia', '6.94', 'Rooney', '7.62']"
87,Tottenham,Southampton,3,2,13:30,"Jpl, 23-Mac-14",10,11,5,1,0,0,0,0,33,16,2,6,71,72,358,357,4-3-3,4-3-3,"['Lloris', '6.72', 'Rose', '7.06', 'Vertonghen', '6.93', 'Kaboul', '6.72', 'Walker', '7.06', 'Bentaleb', '6.68', 'Sandro', '6.54', 'Paulinho', '6.89', 'Eriksen', '7.22', 'Adebayor', '7.16', 'Townsend', '6.92']","['Boruc', '6.69', 'Shaw', '7.16', 'Fonte', '7.21', 'Lovren', '7.32', 'Clyne', '6.94', 'Ward-Prowse', '6.62', 'Schneiderlin', '7.21', 'Davis', '6.92', 'Lallana', '7.24', 'Lambert', '6.99', 'Rodriguez', '7.09']"
88,Aston Villa,Stoke,1,4,16:00,"Jpl, 23-Mac-14",8,8,4,2,0,0,0,0,28,8,0,1,62,66,415,424,4-3-3,4-2-3-1,"['Guzan', '6.78', 'Bennett', '6.56', 'Baker', '6.65', 'Vlaar', '6.93', 'Bacuna', '6.76', 'Delph', '7.12', 'Westwood', '6.82', 'Ahmadi', '6.60', 'Agbonlahor', '6.54', 'Benteke', '7.25', 'Weimann', '6.58']","['Begovic', '7.02', 'Muniesa', '6.81', 'Wilson', '6.72', 'Shawcross', '6.93', 'Cameron', '7.08', 'Whelan', '6.77', 'Nzonzi', '6.8', 'Etherington', '6.44', 'Arnautovic', '7.02', 'Odemwingie', '7.11', 'Crouch', '7.21']"
89,Hull,Manchester City,0,2,12:45,"Jmos, 15-Mac-14",11,5,4,2,0,1,0,0,37,10,0,1,70,62,472,410,3-5-2,4-4-2,"['McGregor', '6.48', 'Figueroa', '6.87', 'Davies', '7.40', 'Chester', '6.82', 'Rosenior', '6.86', 'Meyler', '6.54', 'Huddlestone', '7.16', 'Livermore', '6.81', 'Mohamady', '7.00', 'Jelavic', '6.72', 'Long', '6.86']","['Hart', '6.69', 'Clichy', '7.25', 'Demichelis', '7.39', 'Kompany', '7.18', 'Zabaleta', '7.25', 'Silva', '7.57', 'Fernandinho', '7.40', 'Touré', '7.55', 'Nasri', '7.34', 'Dzeko', '7.15', 'Negredo', '6.89']"
90,Swansea,West Bromwich Albion,1,2,15:00,"Jmos, 15-Mac-14",10,9,3,4,1,0,0,0,29,16,1,1,84,53,587,358,4-2-3-1,4-2-3-1,"['Vorm', '6.47', 'Davies', '6.91', 'Williams', '7.23', 'Amat', '6.67', 'Rangel', '7.14', 'Guzmán', '6.88', 'Britton', '6.76', 'Routledge', '6.71', 'Hernández', '6.74', 'Dyer', '6.80', 'Bony', '7.10']","['Foster', '6.57', 'Ridgewell', '6.72', 'Olsson', '6.97', 'McAuley', '7.10', 'Reid', '6.68', 'Morrison', '6.80', 'Mulumbu', '7.02', 'Berahino', '6.45', 'Gera', '6.39', 'Amalfitano', '6.91', 'Anichebe', '6.56']"
91,Everton,Cardiff,2,1,15:00,"Jmos, 15-Mac-14",17,6,0,4,2,0,0,0,35,22,1,1,80,52,477,210,4-2-3-1,4-1-4-1,"['Howard', '6.89', 'Baines', '7.25', 'Distin', '7.25', 'Stones', '6.84', 'Coleman', '7.32', 'Barry', '7.28', 'McCarthy', '7.14', 'McGeady', '6.51', 'Barkley', '7.00', 'Mirallas', '7.11', 'Lukaku', '7.31']","['Marshall', '6.72', 'John', '6.32', 'Turner', '6.95', 'Caulker', '7.06', 'Fábio', '6.65', 'Medel', '6.70', 'Campbell', '6.48', 'Mutch', '6.81', 'Bo-Kyung', '6.48', 'Noone', '6.72', 'Jones', '6.55']"
92,Fulham,Newcastle United,1,0,15:00,"Jmos, 15-Mac-14",12,11,0,1,0,0,0,0,25,33,1,2,58,72,238,390,4-2-3-1,4-4-1-1,"['Stekelenburg', '6.57', 'Richardson', '6.78', 'Heitinga', '6.56', 'Hangeland', '6.83', 'Riether', '6.52', 'Kvist', '6.54', 'Sidwell', '7.03', 'Kacaniklic', '6.43', 'Holtby', '7.00', 'Kasami', '6.69', 'Mitroglou', '6.20']","['Krul', '6.60', 'Dummett', '6.77', 'Coloccini', '6.78', 'Williamson', '7.04', 'Debuchy', '7.44', 'Gouffran', '6.80', 'Tioté', '7.01', 'Anita', '6.61', 'Sissoko', '7.09', 'Jong', '6.51', 'Rémy', '7.15']"
93,Southampton,Norwich,4,2,15:00,"Jmos, 15-Mac-14",13,4,3,2,1,0,0,0,15,12,4,0,70,69,508,268,4-3-3,4-4-1-1,"['Boruc', '6.69', 'Shaw', '7.16', 'Fonte', '7.21', 'Lovren', '7.32', 'Chambers', '6.85', 'Wanyama', '6.88', 'Schneiderlin', '7.21', 'Davis', '6.92', 'Lallana', '7.24', 'Lambert', '6.99', 'Rodriguez', '7.09']","['Ruddy', '6.65', 'Olsson', '6.69', 'Bassong', '6.74', 'Yobo', '6.91', 'Martin', '6.52', 'Redmond', '6.84', 'Johnson', '6.66', 'Tettey', '6.7', 'Snodgrass', '7.13', 'Hoolahan', '6.51', 'Wolfswinkel', '6.22']"
94,Stoke,West Ham,3,1,15:00,"Jmos, 15-Mac-14",11,7,5,1,1,0,0,0,16,21,2,0,67,68,323,251,4-2-3-1,4-2-3-1,"['Begovic', '7.02', 'Pieters', '6.95', 'Wilson', '6.72', 'Shawcross', '6.93', 'Cameron', '7.08', 'Whelan', '6.77', 'Nzonzi', '6.8', 'Arnautovic', '7.02', 'Ireland', '6.64', 'Odemwingie', '7.11', 'Crouch', '7.21']","['Adrián', '6.82', 'McCartney', '6.85', 'Collins', '7.15', 'Tomkins', '7.17', 'Demel', '6.83', 'Taylor', '6.60', 'Noble', '7.13', 'Downing', '6.91', 'Nolan', '6.74', 'Jarvis', '6.45', 'Carroll', '7.23']"
95,Sunderland,Crystal Palace,0,0,15:00,"Jmos, 15-Mac-14",8,7,10,5,1,0,0,0,33,6,0,0,76,57,376,202,4-3-3,4-4-1-1,"['Mannone', '7.03', 'Alonso', '7.34', 'Brown', '6.66', ""O'Shea"", '6.73', 'Bardsley', '6.87', 'Colback', '6.72', 'Bridcutt', '6.48', 'Sung-Yueng', '6.80', 'Borini', '6.80', 'Altidore', '6.45', 'Johnson', '6.85']","['Speroni', '6.80', 'Moxey', '6.72', 'Delaney', '7.15', 'Dann', '7.11', 'Ward', '7.28', 'Bolasie', '6.94', 'Ledley', '7.08', 'Jedinak', '7.55', 'Puncheon', '7.02', 'Ince', '6.54', 'Murray', '6.35']"
96,Aston Villa,Chelsea,1,0,17:30,"Jmos, 15-Mac-14",12,10,1,5,0,0,0,0,22,19,7,1,60,71,246,445,4-3-3,4-3-3,"['Guzan', '6.78', 'Bennett', '6.56', 'Baker', '6.65', 'Vlaar', '6.93', 'Bacuna', '6.76', 'Delph', '7.12', 'Westwood', '6.82', 'Ahmadi', '6.60', 'Agbonlahor', '6.54', 'Benteke', '7.25', 'Weimann', '6.58']","['Cech', '6.82', 'Azpilicueta', '7.26', 'Terry', '7.13', 'Cahill', '7.29', 'Ivanovic', '7.29', 'Lampard', '7.07', 'Matic', '7.63', 'Ramires', '7.06', 'Schürrle', '6.88', ""Eto'o"", '7.08', 'Hazard', '7.68']"
97,Manchester United,Liverpool,0,3,13:30,"Jpl, 16-Mac-14",10,13,3,2,0,0,0,3,18,11,1,3,57,55,368,400,4-2-3-1,4-3-3,"['Gea', '6.60', 'Evra', '7.32', 'Jones', '7.26', 'Vidic', '7.17', 'Rafael', '7.05', 'Carrick', '7.06', 'Fellaini', '7.21', 'Januzaj', '6.96', 'Rooney', '7.62', 'Mata', '7.31', 'Persie', '7.06']","['Mignolet', '6.68', 'Johnson', '7.14', 'Agger', '6.97', 'Skrtel', '7.46', 'Flanagan', '7.07', 'Henderson', '7.20', 'Gerrard', '7.77', 'Allen', '6.89', 'Sterling', '7.40', 'Sturridge', '7.45', 'Suárez', '8.43']"
98,Tottenham,Arsenal,0,1,16:00,"Jpl, 16-Mac-14",15,5,2,1,0,1,0,0,34,5,0,2,75,62,408,292,4-3-3,4-2-3-1,"['Lloris', '6.72', 'Rose', '7.06', 'Vertonghen', '6.93', 'Kaboul', '6.72', 'Walker', '7.06', 'Bentaleb', '6.68', 'Sandro', '6.54', 'Paulinho', '6.89', 'Sigurdsson', '6.61', 'Adebayor', '7.16', 'Lennon', '6.73']","['Szczesny', '7.04', 'Monreal', '6.67', 'Koscielny', '7.32', 'Mertesacker', '7.15', 'Sagna', '7.20', 'Flamini', '6.63', 'Arteta', '7.14', 'Chamberlain', '6.55', 'Cazorla', '7.36', 'Rosicky', '6.67', 'Giroud', '7.36']"
99,West Bromwich Albion,Manchester United,0,3,12:45,"Jmos, 08-Mac-14",12,10,2,4,0,0,0,0,32,30,0,3,43,63,337,406,4-3-3,4-2-3-1,"['Foster', '6.57', 'Ridgewell', '6.72', 'Olsson', '6.97', 'McAuley', '7.10', 'Reid', '6.68', 'Brunt', '7.01', 'Mulumbu', '7.02', 'Morrison', '6.80', 'Berahino', '6.45', 'Thievy', '6.54', 'Amalfitano', '6.91']","['Gea', '6.60', 'Evra', '7.32', 'Vidic', '7.17', 'Smalling', '7.16', 'Rafael', '7.05', 'Carrick', '7.06', 'Cleverley', '6.74', 'Januzaj', '6.96', 'Rooney', '7.62', 'Mata', '7.31', 'Persie', '7.06']"
100,Crystal Palace,Southampton,0,1,15:00,"Jmos, 08-Mac-14",3,8,3,3,0,0,0,0,31,16,0,1,54,74,213,435,4-4-2,4-3-3,"['Speroni', '6.80', 'Parr', '6.43', 'Delaney', '7.15', 'Dann', '7.11', 'Ward', '7.28', 'Bolasie', '6.94', 'Bannan', '6.65', 'Jedinak', '7.55', 'Ince', '6.54', 'Murray', '6.35', 'Chamakh', '6.94']","['Boruc', '6.69', 'Shaw', '7.16', 'Fonte', '7.21', 'Lovren', '7.32', 'Chambers', '6.85', 'Wanyama', '6.88', 'Schneiderlin', '7.21', 'Davis', '6.92', 'Lallana', '7.24', 'Lambert', '6.99', 'Rodriguez', '7.09']"
101,Norwich,Stoke,1,1,15:00,"Jmos, 08-Mac-14",11,4,2,1,0,0,0,1,21,11,4,0,71,75,343,312,4-4-1-1,4-2-3-1,"['Ruddy', '6.65', 'Olsson', '6.69', 'Bassong', '6.74', 'Yobo', '6.91', 'Martin', '6.52', 'Redmond', '6.84', 'Johnson', '6.66', 'Tettey', '6.7', 'Snodgrass', '7.13', 'Hoolahan', '6.51', 'Hooper', '6.40']","['Begovic', '7.02', 'Pieters', '6.95', 'Wilson', '6.72', 'Shawcross', '6.93', 'Cameron', '7.08', 'Whelan', '6.77', 'Nzonzi', '6.8', 'Arnautovic', '7.02', 'Ireland', '6.64', 'Walters', '6.54', 'Crouch', '7.21']"
102,Cardiff,Fulham,3,1,15:00,"Jmos, 08-Mac-14",12,8,6,6,1,0,0,0,24,18,2,0,65,85,335,392,4-4-2,4-2-3-1,"['Marshall', '6.72', 'John', '6.32', 'Turner', '6.95', 'Caulker', '7.06', 'Fábio', '6.65', 'Zaha', '6.58', 'Medel', '6.70', 'Mutch', '6.81', 'Bellamy', '6.50', 'Campbell', '6.48', 'Jones', '6.55']","['Stekelenburg', '6.57', 'Riise', '6.64', 'Heitinga', '6.56', 'Hangeland', '6.83', 'Riether', '6.52', 'Parker', '6.83', 'Sidwell', '7.03', 'Kasami', '6.69', 'Holtby', '7.00', 'Dejagah', '6.76', 'Mitroglou', '6.20']"
103,Chelsea,Tottenham,4,0,17:30,"Jmos, 08-Mac-14",9,5,2,1,0,0,1,0,10,14,1,1,71,72,412,337,4-2-3-1,4-3-3,"['Cech', '6.82', 'Azpilicueta', '7.26', 'Terry', '7.13', 'Cahill', '7.29', 'Ivanovic', '7.29', 'Ramires', '7.06', 'Matic', '7.63', 'Hazard', '7.68', 'Oscar', '7.04', 'Willian', '7.25', ""Eto'o"", '7.08']","['Lloris', '6.72', 'Vertonghen', '6.93', 'Kaboul', '6.72', 'Dawson', '7.16', 'Walker', '7.06', 'Bentaleb', '6.68', 'Sandro', '6.54', 'Paulinho', '6.89', 'Lennon', '6.73', 'Adebayor', '7.16', 'Dembélé', '7.14']"
104,Everton,West Ham,1,0,15:00,"Jmos, 01-Mac-14",18,6,4,1,0,0,0,0,32,28,2,0,75,47,417,163,4-2-3-1,4-2-3-1,"['Howard', '6.89', 'Baines', '7.25', 'Distin', '7.25', 'Stones', '6.84', 'Coleman', '7.32', 'Barry', '7.28', 'McCarthy', '7.14', 'Pienaar', '6.78', 'Osman', '6.85', 'Mirallas', '7.11', 'Lukaku', '7.31']","['Adrián', '6.82', 'McCartney', '6.85', 'Collins', '7.15', 'Tomkins', '7.17', 'Demel', '6.83', 'Taylor', '6.60', 'Noble', '7.13', 'Downing', '6.91', 'Nolan', '6.74', 'Jarvis', '6.45', 'Carroll', '7.23']"
105,Fulham,Chelsea,1,3,15:00,"Jmos, 01-Mac-14",4,16,3,1,0,0,0,0,26,14,0,2,76,75,274,434,4-2-3-1,4-2-3-1,"['Stekelenburg', '6.57', 'Riise', '6.64', 'Heitinga', '6.56', 'Hangeland', '6.83', 'Riether', '6.52', 'Parker', '6.83', 'Sidwell', '7.03', 'Richardson', '6.78', 'Holtby', '7.00', 'Dejagah', '6.76', 'Bent', '6.29']","['Cech', '6.82', 'Azpilicueta', '7.26', 'Terry', '7.13', 'Cahill', '7.29', 'Ivanovic', '7.29', 'Ramires', '7.06', 'Matic', '7.63', 'Hazard', '7.68', 'Oscar', '7.04', 'Willian', '7.25', ""Eto'o"", '7.08']"
106,Hull,Newcastle United,1,4,15:00,"Jmos, 01-Mac-14",5,9,8,4,0,4,0,0,27,13,0,1,81,64,304,364,4-4-2,4-2-3-1,"['McGregor', '6.48', 'Figueroa', '6.87', 'Davies', '7.40', 'Diagne-Faye', '7.03', 'Rosenior', '6.86', 'Boyd', '6.48', 'Huddlestone', '7.16', 'Livermore', '6.81', 'Mohamady', '7.00', 'Jelavic', '6.72', 'Long', '6.86']","['Krul', '6.60', 'Dummett', '6.77', 'Taylor', '6.27', 'Williamson', '7.04', 'Debuchy', '7.44', 'Anita', '6.61', 'Tioté', '7.01', 'Gouffran', '6.80', 'Jong', '6.51', 'Sissoko', '7.09', 'Rémy', '7.15']"
107,Stoke,Arsenal,1,0,15:00,"Jmos, 01-Mac-14",6,8,1,2,0,0,1,0,20,21,0,3,76,54,359,509,4-2-3-1,4-2-3-1,"['Begovic', '7.02', 'Pieters', '6.95', 'Wilson', '6.72', 'Shawcross', '6.93', 'Cameron', '7.08', 'Whelan', '6.77', 'Palacios', '6.34', 'Arnautovic', '7.02', 'Adam', '6.81', 'Odemwingie', '7.11', 'Crouch', '7.21']","['Szczesny', '7.04', 'Monreal', '6.67', 'Koscielny', '7.32', 'Mertesacker', '7.15', 'Sagna', '7.20', 'Flamini', '6.63', 'Arteta', '7.14', 'Cazorla', '7.36', 'Özil', '7.27', 'Chamberlain', '6.55', 'Giroud', '7.36']"
108,Southampton,Liverpool,0,3,17:30,"Jmos, 01-Mac-14",11,8,2,3,0,0,0,1,25,11,1,2,61,64,490,352,4-2-3-1,4-3-3,"['Boruc', '6.69', 'Shaw', '7.16', 'Fonte', '7.21', 'Lovren', '7.32', 'Clyne', '6.94', 'Wanyama', '6.88', 'Schneiderlin', '7.21', 'Rodriguez', '7.09', 'Davis', '6.92', 'Lallana', '7.24', 'Lambert', '6.99']","['Mignolet', '6.68', 'Johnson', '7.14', 'Agger', '6.97', 'Skrtel', '7.46', 'Flanagan', '7.07', 'Henderson', '7.20', 'Gerrard', '7.77', 'Coutinho', '7.44', 'Sterling', '7.40', 'Sturridge', '7.45', 'Suárez', '8.43']"
109,Swansea,Crystal Palace,1,1,16:30,"Jpl, 02-Mac-14",7,5,0,0,0,0,0,1,19,22,0,0,91,62,647,260,4-2-3-1,4-4-1-1,"['Vorm', '6.47', 'Davies', '6.91', 'Williams', '7.23', 'Flores', '7.25', 'Rangel', '7.14', 'Guzmán', '6.88', 'Britton', '6.76', 'Routledge', '6.71', 'Hernández', '6.74', 'Dyer', '6.80', 'Bony', '7.10']","['Speroni', '6.80', 'Parr', '6.43', 'Delaney', '7.15', 'Dann', '7.11', 'Ward', '7.28', 'Bolasie', '6.94', 'Ledley', '7.08', 'Jedinak', '7.55', 'Puncheon', '7.02', 'Ince', '6.54', 'Murray', '6.35']"
110,Tottenham,Cardiff,1,0,16:30,"Jpl, 02-Mac-14",9,3,5,4,1,1,0,0,22,16,1,0,69,57,483,307,4-3-3,4-4-2,"['Lloris', '6.72', 'Rose', '7.06', 'Vertonghen', '6.93', 'Dawson', '7.16', 'Walker', '7.06', 'Dembélé', '7.14', 'Bentaleb', '6.68', 'Paulinho', '6.89', 'Eriksen', '7.22', 'Adebayor', '7.16', 'Lennon', '6.73']","['Marshall', '6.72', 'John', '6.32', 'Turner', '6.95', 'Caulker', '7.06', 'Théophile-Catherine', '6.78', 'Zaha', '6.58', 'Bo-Kyung', '6.48', 'Mutch', '6.81', 'Noone', '6.72', 'Campbell', '6.48', 'Jones', '6.55']"
111,Aston Villa,Norwich,4,1,16:30,"Jpl, 02-Mac-14",7,7,2,0,1,0,0,0,22,13,1,6,80,78,419,329,4-2-3-1,4-4-2,"['Guzan', '6.78', 'Bertrand', '6.44', 'Baker', '6.65', 'Vlaar', '6.93', 'Lowton', '6.53', 'Delph', '7.12', 'Westwood', '6.82', 'Agbonlahor', '6.54', 'Bacuna', '6.76', 'Albrighton', '6.81', 'Benteke', '7.25']","['Ruddy', '6.65', 'Olsson', '6.69', 'Bassong', '6.74', 'Yobo', '6.91', 'Martin', '6.52', 'Redmond', '6.84', 'Johnson', '6.66', 'Tettey', '6.7', 'Snodgrass', '7.13', 'Wolfswinkel', '6.22', 'Hooper', '6.40']"
112,Chelsea,Everton,1,0,12:45,"Jmos, 22-Feb-14",18,6,7,2,0,0,0,0,24,21,3,0,43,71,365,406,4-2-3-1,4-2-3-1,"['Cech', '6.82', 'Azpilicueta', '7.26', 'Terry', '7.13', 'Cahill', '7.29', 'Ivanovic', '7.29', 'Lampard', '7.07', 'Matic', '7.63', 'Hazard', '7.68', 'Oscar', '7.04', 'Willian', '7.25', ""Eto'o"", '7.08']","['Howard', '6.89', 'Baines', '7.25', 'Distin', '7.25', 'Jagielka', '7.26', 'Coleman', '7.32', 'Barry', '7.28', 'McCarthy', '7.14', 'Pienaar', '6.78', 'Osman', '6.85', 'Mirallas', '7.11', 'Traoré', '6']"
113,Arsenal,Sunderland,4,1,15:00,"Jmos, 22-Feb-14",7,4,4,3,1,0,0,0,17,14,7,0,50,54,643,326,4-2-3-1,4-3-3,"['Szczesny', '7.04', 'Monreal', '6.67', 'Koscielny', '7.32', 'Mertesacker', '7.15', 'Sagna', '7.20', 'Wilshere', '7.01', 'Arteta', '7.14', 'Cazorla', '7.36', 'Özil', '7.27', 'Chamberlain', '6.55', 'Sanogo', '6.09']","['Mannone', '7.03', 'Alonso', '7.34', 'Vergini', '6.56', ""O'Shea"", '6.73', 'Bardsley', '6.87', 'Colback', '6.72', 'Bridcutt', '6.48', 'Sung-Yueng', '6.80', 'Borini', '6.80', 'Altidore', '6.45', 'Johnson', '6.85']"
114,Cardiff,Hull,0,4,15:00,"Jmos, 22-Feb-14",15,8,8,2,0,1,0,0,46,8,1,2,63,66,395,319,4-4-2,4-4-2,"['Marshall', '6.72', 'John', '6.32', 'Turner', '6.95', 'Caulker', '7.06', 'Théophile-Catherine', '6.78', 'Zaha', '6.58', 'Bo-Kyung', '6.48', 'Eikrem', '6.64', 'Noone', '6.72', 'Campbell', '6.48', 'Jones', '6.55']","['McGregor', '6.48', 'Figueroa', '6.87', 'Davies', '7.40', 'Diagne-Faye', '7.03', 'Mohamady', '7.00', 'Quinn', '6.20', 'Huddlestone', '7.16', 'Livermore', '6.81', 'Koren', '6.39', 'Jelavic', '6.72', 'Long', '6.86']"
115,Manchester City,Stoke,1,0,15:00,"Jmos, 22-Feb-14",16,4,3,3,0,0,0,0,23,11,0,1,49,63,663,185,4-4-2,4-2-3-1,"['Hart', '6.69', 'Kolarov', '7.12', 'Demichelis', '7.39', 'Kompany', '7.18', 'Zabaleta', '7.25', 'Silva', '7.57', 'Fernandinho', '7.40', 'Touré', '7.55', 'Nasri', '7.34', 'Jovetic', '6.75', 'Dzeko', '7.15']","['Begovic', '7.02', 'Pieters', '6.95', 'Wilson', '6.72', 'Shawcross', '6.93', 'Cameron', '7.08', 'Palacios', '6.34', 'Nzonzi', '6.8', 'Arnautovic', '7.02', 'Adam', '6.81', 'Odemwingie', '7.11', 'Crouch', '7.21']"
116,West Bromwich Albion,Fulham,1,1,15:00,"Jmos, 22-Feb-14",10,6,4,1,2,0,0,0,36,15,1,0,80,72,427,229,4-3-3,4-4-1-1,"['Foster', '6.57', 'Ridgewell', '6.72', 'Dawson', '6.93', 'McAuley', '7.10', 'Reid', '6.68', 'Brunt', '7.01', 'Yacob', '6.84', 'Morrison', '6.80', 'Berahino', '6.45', 'Thievy', '6.54', 'Amalfitano', '6.91']","['Stekelenburg', '6.57', 'Riise', '6.64', 'Heitinga', '6.56', 'Burn', '6.51', 'Riether', '6.52', 'Richardson', '6.78', 'Kvist', '6.54', 'Sidwell', '7.03', 'Dejagah', '6.76', 'Holtby', '7.00', 'Bent', '6.29']"
117,West Ham,Southampton,3,1,15:00,"Jmos, 22-Feb-14",7,19,3,7,0,0,0,0,28,36,1,0,57,59,195,516,4-2-3-1,4-2-3-1,"['Adrián', '6.82', 'McCartney', '6.85', 'Collins', '7.15', 'Tomkins', '7.17', 'Demel', '6.83', 'Taylor', '6.60', 'Noble', '7.13', 'Downing', '6.91', 'Nolan', '6.74', 'Jarvis', '6.45', 'Cole', '6.41']","['Boruc', '6.69', 'Shaw', '7.16', 'Fonte', '7.21', 'Yoshida', '6.98', 'Clyne', '6.94', 'Wanyama', '6.88', 'Schneiderlin', '7.21', 'Rodriguez', '7.09', 'Davis', '6.92', 'Lallana', '7.24', 'Lambert', '6.99']"
118,Crystal Palace,Manchester United,0,2,17:30,"Jmos, 22-Feb-14",11,10,4,2,0,1,0,1,22,19,0,1,64,56,268,625,4-4-1-1,4-2-3-1,"['Speroni', '6.80', 'Ledley', '7.08', 'Delaney', '7.15', 'Dann', '7.11', 'Ward', '7.28', 'Bolasie', '6.94', 'Dikgacoi', '6.55', 'Jedinak', '7.55', 'Puncheon', '7.02', 'Ince', '6.54', 'Chamakh', '6.94']","['Gea', '6.60', 'Evra', '7.32', 'Vidic', '7.17', 'Smalling', '7.16', 'Rafael', '7.05', 'Carrick', '7.06', 'Cleverley', '6.74', 'Januzaj', '6.96', 'Rooney', '7.62', 'Mata', '7.31', 'Persie', '7.06']"
119,Liverpool,Swansea,4,3,13:30,"Jpl, 23-Feb-14",18,10,2,3,1,0,0,1,12,13,3,1,60,55,474,408,4-3-3,4-2-3-1,"['Mignolet', '6.68', 'Cissokho', '6.99', 'Agger', '6.97', 'Skrtel', '7.46', 'Flanagan', '7.07', 'Henderson', '7.20', 'Gerrard', '7.77', 'Coutinho', '7.44', 'Sterling', '7.40', 'Sturridge', '7.45', 'Suárez', '8.43']","['Vorm', '6.47', 'Davies', '6.91', 'Williams', '7.23', 'Flores', '7.25', 'Rangel', '7.14', 'Guzmán', '6.88', 'Britton', '6.76', 'Routledge', '6.71', 'Shelvey', '6.94', 'Emnes', '6.33', 'Bony', '7.10']"
120,Newcastle United,Aston Villa,1,0,13:30,"Jpl, 23-Feb-14",15,6,8,3,0,1,0,0,35,18,9,0,57,83,364,283,4-2-3-1,4-2-3-1,"['Krul', '6.60', 'Santon', '7.00', 'Coloccini', '6.78', 'Williamson', '7.04', 'Debuchy', '7.44', 'Anita', '6.61', 'Tioté', '7.01', 'Gouffran', '6.80', 'Sissoko', '7.09', 'Arfa', '6.74', 'Rémy', '7.15']","['Guzan', '6.78', 'Bertrand', '6.44', 'Baker', '6.65', 'Vlaar', '6.93', 'Bacuna', '6.76', 'Delph', '7.12', 'Westwood', '6.82', 'Agbonlahor', '6.54', 'Weimann', '6.58', 'Albrighton', '6.81', 'Benteke', '7.25']"
121,Norwich,Tottenham,1,0,16:00,"Jpl, 23-Feb-14",8,9,5,0,0,0,0,0,15,20,3,1,54,66,317,472,4-5-1,4-3-3,"['Ruddy', '6.65', 'Olsson', '6.69', 'Bassong', '6.74', 'Yobo', '6.91', 'Martin', '6.52', 'Redmond', '6.84', 'Johnson', '6.66', 'Tettey', '6.7', 'Fer', '6.89', 'Snodgrass', '7.13', 'Hooper', '6.40']","['Lloris', '6.72', 'Rose', '7.06', 'Vertonghen', '6.93', 'Kaboul', '6.72', 'Walker', '7.06', 'Dembélé', '7.14', 'Bentaleb', '6.68', 'Paulinho', '6.89', 'Eriksen', '7.22', 'Adebayor', '7.16', 'Lennon', '6.73']"
122,Cardiff,Aston Villa,0,0,19:45,"Jnne, 11-Feb-14",9,14,3,4,0,0,0,0,26,45,2,0,63,71,284,333,4-4-2,4-3-3,"['Marshall', '6.72', 'John', '6.32', 'Turner', '6.95', 'Caulker', '7.06', 'Fábio', '6.65', 'Zaha', '6.58', 'Medel', '6.70', 'Mutch', '6.81', 'Noone', '6.72', 'Campbell', '6.48', 'Jones', '6.55']","['Guzan', '6.78', 'Bertrand', '6.44', 'Vlaar', '6.93', 'Clark', '6.87', 'Bacuna', '6.76', 'Delph', '7.12', 'Westwood', '6.82', 'Ahmadi', '6.60', 'Agbonlahor', '6.54', 'Benteke', '7.25', 'Albrighton', '6.81']"
123,Hull,Southampton,0,1,19:45,"Jnne, 11-Feb-14",8,12,4,4,0,0,0,0,20,16,0,1,86,73,281,553,4-4-2,4-2-3-1,"['Harper', '6.46', 'Figueroa', '6.87', 'Davies', '7.40', 'McShane', '6.63', 'Mohamady', '7.00', 'Meyler', '6.54', 'Huddlestone', '7.16', 'Livermore', '6.81', 'Koren', '6.39', 'Jelavic', '6.72', 'Long', '6.86']","['Boruc', '6.69', 'Shaw', '7.16', 'Fonte', '7.21', 'Yoshida', '6.98', 'Clyne', '6.94', 'Cork', '6.79', 'Schneiderlin', '7.21', 'Rodriguez', '7.09', 'Davis', '6.92', 'Lallana', '7.24', 'Lambert', '6.99']"
124,West Ham,Norwich,2,0,19:45,"Jnne, 11-Feb-14",7,10,4,3,1,0,0,0,27,22,0,3,72,70,275,305,4-2-3-1,4-5-1,"['Adrián', '6.82', 'McCartney', '6.85', 'Collins', '7.15', 'Tomkins', '7.17', 'Demel', '6.83', 'Taylor', '6.60', 'Noble', '7.13', 'Downing', '6.91', 'Nolan', '6.74', 'Jarvis', '6.45', 'Cole', '6.41']","['Ruddy', '6.65', 'Olsson', '6.69', 'Bassong', '6.74', 'Yobo', '6.91', 'Martin', '6.52', 'Pilkington', '6.34', 'Johnson', '6.66', 'Fer', '6.89', 'Tettey', '6.7', 'Redmond', '6.84', 'Hooper', '6.40']"
